,driverId,raceId,constructorId,fastestLap,rank,fastestLapTime,fastestLapSpeed
23181,20,960,6,35,5,152728,223.674
23182,4,960,1,43,15,154484,220.243
23183,822,960,3,31,12,154120,220.946
23184,8,960,6,27,9,153498,222.157
23185,13,960,3,25,14,154342,220.517
23186,830,960,9,32,7,153281,222.582
23187,821,960,210,26,13,154335,220.53
23188,154,960,210,25,11,153803,221.561
23189,826,960,5,37,3,152081,224.965
23190,835,960,4,41,6,153251,222.641
23191,839,960,209,26,16,155734,217.865
23192,831,960,15,31,17,156152,217.081
23193,825,960,4,4,18,156588,216.269
23194,828,960,15,2,19,215255,186.421
23198,3,961,131,26,9,126599,240.82
23199,1,961,131,27,4,126303,241.646
23200,20,961,6,48,5,126310,241.626
23201,8,961,6,50,3,126016,242.452
23202,817,961,9,52,2,125919,242.726
23203,822,961,3,46,10,126708,240.517
23204,830,961,9,50,8,126405,241.361
23205,815,961,10,40,12,126920,239.93
23206,13,961,3,50,7,126400,241.375
23207,807,961,10,40,13,126954,239.837
23208,154,961,210,50,15,127227,239.086
23209,18,961,1,40,6,126354,241.503
23210,821,961,210,42,14,127106,239.418
23211,4,961,1,51,1,125340,244.373
23212,832,961,5,41,11,126751,240.398
23213,828,961,15,37,19,128552,235.509
23214,825,961,4,52,16,127618,238.019
23215,839,961,209,51,18,128534,235.556
23216,826,961,5,35,17,128037,236.886
23217,836,961,209,18,20,128723,235.055
23218,835,961,4,4,21,131361,228.268
23220,3,962,131,38,6,150296,165.318
23221,817,962,9,49,1,147187,170.113
23222,1,962,131,52,3,147752,169.221
23223,8,962,6,51,4,148204,168.515
23224,20,962,6,45,2,147345,169.863
23225,830,962,9,46,5,149050,167.207
23226,4,962,1,49,12,151249,163.902
23227,815,962,10,34,15,151517,163.508
23228,826,962,5,39,9,150944,164.353
23229,825,962,4,44,8,150858,164.48
23230,821,962,210,39,11,151075,164.159
23231,13,962,3,53,14,151455,163.599
23232,831,962,15,41,17,151683,163.265
23233,832,962,5,56,7,150532,164.965
23234,835,962,4,36,19,151777,163.128
23235,836,962,209,40,20,152021,162.773
23236,828,962,15,27,10,150963,164.325
23237,839,962,209,47,18,151748,163.17
23238,18,962,1,18,16,151631,163.341
23239,822,962,3,17,13,151368,163.727
23242,817,963,9,44,3,137449,204.771
23243,830,963,9,44,2,137376,204.925
23244,3,963,131,44,1,136424,206.948
23245,8,963,6,47,4,137466,204.736
23246,822,963,3,53,9,139199,201.159
23247,815,963,10,51,11,139328,200.898
23248,4,963,1,44,6,138291,203.017
23249,807,963,10,43,5,137793,204.051
23250,18,963,1,51,8,138740,202.094
23251,835,963,4,53,12,139350,200.853
23252,832,963,5,44,10,139243,201.07
23253,828,963,15,55,14,139781,199.985
23254,13,963,3,53,16,139920,199.707
23255,826,963,5,43,15,139798,199.951
23256,836,963,209,55,13,139653,200.242
23257,839,963,209,45,18,141467,196.662
23258,831,963,15,43,17,140490,198.574
23259,1,963,131,31,7,138595,202.391
23260,821,963,210,37,19,141775,196.067
23261,825,963,4,3,21,143379,193.025
23262,154,963,210,7,20,142142,195.363
23264,3,964,131,31,5,136049,217.651
23265,830,964,9,43,6,136386,216.89
23266,1,964,131,36,2,135152,219.703
23267,20,964,6,36,1,135118,219.781
23268,8,964,6,33,4,135990,217.785
23269,817,964,9,36,3,135511,218.877
23270,815,964,10,31,7,136756,216.061
23271,807,964,10,39,10,137351,214.74
23272,13,964,3,35,14,137785,213.787
23273,822,964,3,33,15,137844,213.658
23274,154,964,210,32,8,137020,215.473
23275,835,964,4,43,16,137978,213.366
23276,826,964,5,25,11,137597,214.199
23277,825,964,4,27,18,138036,213.24
23278,828,964,15,28,21,138496,212.244
23279,4,964,1,29,19,138208,212.866
23280,832,964,5,41,12,137723,213.923
23281,18,964,1,39,9,137177,215.124
23282,831,964,15,28,22,138544,212.14
23283,821,964,210,30,13,137775,213.809
23284,839,964,209,33,20,138380,212.494
23285,836,964,209,39,17,138000,213.318
23286,1,965,131,45,4,142386,193.842
23287,3,965,131,34,3,141897,194.773
23288,817,965,9,51,7,142555,193.523
23289,20,965,6,55,1,139877,198.712
23290,4,965,1,36,10,143502,191.752
23291,832,965,5,33,8,142832,193.002
23292,13,965,3,33,9,143414,191.915
23293,815,965,10,33,12,143925,190.972
23294,18,965,1,37,15,144468,189.979
23295,154,965,210,35,14,144335,190.221
23296,826,965,5,45,6,142475,193.674
23297,825,965,4,48,17,144730,189.504
23298,835,965,4,18,16,144724,189.515
23299,828,965,15,19,19,145140,188.765
23300,831,965,15,55,13,144117,190.62
23301,822,965,3,34,18,144977,189.058
23302,836,965,209,36,21,145451,188.208
23303,839,965,209,46,11,143585,191.599
23304,8,965,6,26,2,141841,194.88
23305,830,965,9,28,5,142424,193.77
23306,821,965,210,15,20,145364,188.364
23308,1,966,131,66,4,122596,187.592
23309,3,966,131,43,5,122792,187.148
23310,817,966,9,53,1,121134,190.972
23311,830,966,9,66,6,122887,186.934
23312,20,966,6,61,2,122497,187.817
23313,8,966,6,47,3,122512,187.783
23314,807,966,10,50,9,123288,186.034
23315,822,966,3,65,11,123540,185.472
23316,13,966,3,64,12,123576,185.392
23317,815,966,10,62,13,123607,185.324
23318,828,966,15,65,18,124340,183.713
23319,18,966,1,70,17,123777,184.948
23320,4,966,1,69,16,123668,185.189
23321,835,966,4,64,20,124574,183.205
23322,831,966,15,58,15,123657,185.213
23323,832,966,5,52,19,124467,183.437
23324,825,966,4,53,7,123146,186.351
23325,826,966,5,59,14,123618,185.299
23326,821,966,210,63,10,123456,185.659
23327,154,966,210,53,8,123278,186.056
23328,839,966,209,43,21,124964,182.364
23330,1,967,131,44,3,125639,181.137
23331,3,967,131,47,6,126222,179.912
23332,830,967,9,67,1,125305,181.846
23333,815,967,10,41,11,127093,178.113
23334,20,967,6,70,5,126195,179.968
23335,832,967,5,38,13,127153,177.99
23336,807,967,10,69,8,126728,178.862
23337,817,967,9,42,2,125532,181.363
23338,831,967,15,70,15,127547,177.189
23339,4,967,1,70,12,127104,178.09
23340,822,967,3,70,4,126062,180.246
23341,839,967,209,47,16,127796,176.686
23342,826,967,5,42,14,127476,177.333
23343,825,967,4,69,7,126524,179.284
23344,836,967,209,69,18,127919,176.439
23345,18,967,1,38,10,126983,178.338
23346,821,967,210,43,17,127805,176.668
23347,13,967,3,39,9,126767,178.782
23348,835,967,4,11,21,134334,164.441
23349,8,967,6,12,19,128847,174.596
23350,828,967,15,11,20,131265,169.97
23352,1,968,131,37,5,145137,190.174
23353,3,968,131,33,9,145261,189.95
23354,20,968,6,43,1,143729,192.756
23355,830,968,9,36,7,145187,190.084
23356,817,968,9,29,3,144889,190.624
23357,8,968,6,35,6,145163,190.127
23358,807,968,10,31,13,145949,188.717
23359,815,968,10,30,8,145249,189.972
23360,13,968,3,33,10,145675,189.206
23361,4,968,1,50,2,144495,191.343
23362,154,968,210,45,4,144970,190.477
23363,821,968,210,45,12,145928,188.754
23364,839,968,209,46,15,146189,188.29
23365,836,968,209,26,14,146145,188.368
23366,828,968,15,40,16,146216,188.242
23367,831,968,15,44,17,146287,188.117
23368,835,968,4,46,11,145715,189.134
23369,832,968,5,30,18,146591,187.58
23370,826,968,5,13,21,148752,183.853
23371,18,968,1,4,22,148753,183.851
23372,822,968,3,4,19,147837,185.413
23373,825,968,4,4,20,148601,184.108
23374,20,969,6,53,3,126638,220.351
23375,1,969,131,44,6,127033,219.351
23376,822,969,131,56,2,126593,220.465
23377,8,969,6,56,1,126538,220.605
23378,830,969,9,43,5,126964,219.525
23379,13,969,3,49,9,128045,216.83
23380,815,969,10,56,10,128336,216.115
23381,832,969,5,53,8,127677,217.74
23382,826,969,5,51,4,126711,220.165
23383,839,969,10,55,11,128475,215.776
23384,807,969,4,55,12,128486,215.749
23385,841,969,15,51,13,129052,214.378
23386,838,969,1,53,15,129440,213.448
23387,4,969,1,48,17,130077,211.938
23388,825,969,210,46,7,127568,218.011
23389,840,969,3,38,14,129389,213.569
23390,817,969,9,21,16,129447,213.431
23391,828,969,15,18,19,132052,207.391
23392,835,969,4,6,20,132195,207.069
23393,154,969,210,12,18,130183,211.689
23394,1,970,131,44,1,135378,205.745
23395,20,970,6,40,2,135423,205.648
23396,830,970,9,31,7,136722,202.886
23397,817,970,9,36,8,136791,202.741
23398,8,970,6,42,4,136003,204.406
23399,822,970,131,41,3,135849,204.734
23400,832,970,5,30,10,137398,201.478
23401,825,970,210,35,11,137528,201.209
23402,815,970,10,55,6,136531,203.288
23403,839,970,10,55,9,137036,202.23
23404,154,970,210,50,12,137551,201.162
23405,807,970,4,36,13,138015,200.21
23406,835,970,4,47,14,138181,199.871
23407,13,970,3,50,5,136511,203.33
23408,828,970,15,50,16,139732,196.763
23409,4,970,1,31,15,139496,197.23
23410,826,970,5,18,17,140090,196.059
23411,838,970,1,15,18,141460,193.412
23414,20,971,6,36,4,133826,207.652
23415,1,971,131,46,1,132798,209.952
23416,822,971,131,33,5,134087,207.076
23417,8,971,6,55,3,133720,207.887
23418,817,971,9,42,2,133495,208.387
23419,13,971,3,39,6,134256,206.705
23420,815,971,10,39,7,134609,205.933
23421,154,971,210,33,8,134948,205.198
23422,807,971,4,40,12,135372,204.286
23423,839,971,10,39,11,135179,204.7
23424,836,971,15,43,17,136786,201.301
23425,826,971,5,45,9,134985,205.118
23426,835,971,4,43,13,135552,203.901
23427,4,971,1,47,14,135595,203.809
23428,828,971,15,35,10,135086,204.9
23429,832,971,5,8,18,138026,198.755
23430,840,971,3,10,15,136303,202.311
23431,830,971,9,4,16,136681,201.52
23432,825,971,210,6,19,138718,197.362
23434,822,972,131,49,3,137367,216.221
23435,20,972,6,49,2,137312,216.343
23436,8,972,6,49,1,136844,217.388
23437,1,972,131,18,6,138398,213.955
23438,830,972,9,47,8,138429,213.888
23439,815,972,10,51,9,138661,213.385
23440,839,972,10,50,10,138745,213.203
23441,807,972,4,52,7,138418,213.912
23442,13,972,3,45,4,138232,214.317
23443,832,972,5,51,11,138858,212.96
23444,840,972,3,50,12,138870,212.934
23445,826,972,5,50,5,138300,214.168
23446,825,972,210,40,13,139566,211.445
23447,838,972,1,47,14,139790,210.971
23448,828,972,15,48,15,139835,210.875
23449,836,972,15,37,16,140922,208.604
23450,817,972,9,4,17,142285,205.824
23454,1,973,131,64,1,123593,200.471
23455,20,973,6,43,2,123674,200.277
23456,817,973,9,40,3,123686,200.248
23457,815,973,10,51,7,125755,195.417
23458,839,973,10,40,11,126276,194.237
23459,807,973,4,56,15,126703,193.28
23460,832,973,5,61,9,126186,194.439
23461,836,973,15,58,14,126476,193.787
23462,826,973,5,37,8,125976,194.914
23463,154,973,210,50,17,126871,192.906
23464,828,973,15,60,10,126213,194.379
23465,4,973,1,64,4,123894,199.752
23466,13,973,3,64,13,126472,193.796
23467,825,973,210,15,12,126371,194.023
23468,835,973,4,44,6,124843,197.517
23469,840,973,3,50,16,126838,192.98
23470,822,973,131,28,5,124696,197.86
23471,838,973,1,14,18,127554,191.401
23474,20,974,6,38,2,115238,159.669
23475,8,974,6,39,3,115527,159.058
23476,817,974,9,51,4,115756,158.577
23477,822,974,131,22,9,116439,157.16
23478,830,974,9,56,8,116329,157.387
23479,832,974,5,39,14,116649,156.73
23480,1,974,131,54,5,115825,158.433
23481,154,974,210,45,18,117095,155.823
23482,13,974,3,50,12,116543,156.947
23483,825,974,210,44,7,116313,157.42
23484,835,974,4,55,13,116614,156.801
23485,839,974,10,52,10,116482,157.072
23486,815,974,10,76,1,114820,160.561
23487,826,974,5,43,11,116539,156.955
23488,840,974,3,71,6,116075,157.912
23489,838,974,1,45,15,116665,156.697
23490,828,974,15,39,16,116829,156.362
23491,18,974,1,47,17,116912,156.194
23492,836,974,15,25,20,118034,153.948
23493,807,974,4,13,19,117885,154.242
23494,1,975,131,64,1,114551,210.588
23495,822,975,131,65,5,115894,206.862
23496,817,975,9,67,8,116165,206.126
23497,20,975,6,70,2,114719,210.115
23498,815,975,10,62,11,116367,205.58
23499,839,975,10,68,9,116247,205.904
23500,8,975,6,59,3,115388,208.25
23501,807,975,4,64,7,116136,206.204
23502,840,975,3,64,6,115979,206.63
23503,154,975,210,58,15,116949,204.026
23504,835,975,4,64,12,116704,204.677
23505,825,975,210,65,10,116341,205.65
23506,828,975,15,50,16,116995,203.904
23507,838,975,1,69,14,116774,204.491
23508,836,975,15,66,17,117091,203.65
23509,4,975,1,63,4,115853,206.974
23510,826,975,5,33,13,116713,204.653
23511,830,975,9,9,18,117187,203.396
23514,817,976,9,46,4,144882,206.048
23515,822,976,131,51,3,143925,207.946
23516,840,976,3,44,5,145108,205.605
23517,20,976,6,47,1,143441,208.919
23518,1,976,131,46,2,143469,208.862
23519,839,976,10,39,9,145634,204.581
23520,825,976,210,45,11,146312,203.277
23521,832,976,5,46,10,145866,204.133
23522,4,976,1,49,6,145168,205.488
23523,836,976,15,46,15,147120,201.743
23524,828,976,15,45,16,147186,201.619
23525,838,976,1,45,13,146648,202.636
23526,154,976,210,45,14,146831,202.289
23527,8,976,6,44,7,145542,204.76
23528,815,976,10,37,8,145588,204.67
23529,13,976,3,10,17,147340,201.33
23530,807,976,4,9,19,148536,199.111
23531,830,976,9,10,12,146398,203.112
23532,826,976,5,9,18,148394,199.372
23533,835,976,4,5,20,151673,193.518
23537,822,977,131,51,5,107847,229.115
23538,20,977,6,69,4,107496,230.306
23539,817,977,9,69,2,107442,230.491
23540,1,977,131,69,1,107411,230.597
23541,8,977,6,68,3,107486,230.341
23542,154,977,210,65,10,108590,226.633
23543,815,977,10,58,9,108470,227.03
23544,839,977,10,68,12,108659,226.405
23545,13,977,3,49,7,108419,227.2
23546,840,977,3,67,13,108777,226.017
23547,835,977,4,64,11,108652,226.428
23548,838,977,1,67,8,108422,227.19
23549,807,977,4,64,14,109043,225.146
23550,836,977,15,60,16,109241,224.502
23551,828,977,15,56,17,109284,224.363
23552,826,977,5,57,6,108061,228.395
23553,832,977,5,42,15,109150,224.798
23554,825,977,210,23,18,110402,220.8
23557,1,978,131,48,1,130621,234.025
23558,822,978,131,46,3,130905,233.294
23559,8,978,6,44,4,131517,231.733
23560,830,978,9,51,2,130678,233.878
23561,817,978,9,47,6,131874,230.833
23562,807,978,4,43,8,132577,229.08
23563,20,978,6,38,5,131872,230.838
23564,839,978,10,39,15,133521,226.768
23565,815,978,10,42,14,133504,226.809
23566,13,978,3,39,16,133562,226.668
23567,838,978,1,43,13,133464,226.906
23568,825,978,210,41,9,132683,228.818
23569,154,978,210,45,7,132290,229.793
23570,828,978,15,30,10,133119,227.747
23571,826,978,5,29,17,133594,226.591
23572,840,978,3,44,12,133400,227.062
23573,836,978,15,34,11,133342,227.203
23574,4,978,1,22,18,134263,224.983
23577,20,979,6,69,4,120807,195.176
23578,8,979,6,70,2,120461,196.015
23579,822,979,131,68,6,121214,194.198
23580,1,979,131,66,5,120818,195.149
23581,830,979,9,44,3,120490,195.944
23582,4,979,1,69,1,120182,196.697
23583,832,979,5,67,11,121871,192.639
23584,815,979,10,68,14,122105,192.09
23585,839,979,10,60,15,122431,191.33
23586,838,979,1,44,12,121960,192.43
23587,826,979,5,42,9,121631,193.206
23588,835,979,4,68,7,121589,193.305
23589,825,979,210,67,13,122100,192.102
23590,840,979,3,53,16,122830,190.409
23591,836,979,15,50,18,123573,188.716
23592,828,979,15,66,10,121752,192.92
23593,807,979,4,61,8,121611,193.253
23594,814,979,3,49,17,123242,189.466
23595,154,979,210,19,19,124702,186.201
23597,1,980,131,35,2,146603,236.526
23598,20,980,6,41,1,146577,236.583
23599,817,980,9,44,3,147549,234.445
23600,8,980,6,36,5,147730,234.051
23601,822,980,131,37,4,147721,234.071
23602,807,980,4,39,7,148922,231.49
23603,154,980,210,37,8,149087,231.14
23604,13,980,3,37,11,149637,229.98
23605,839,980,10,37,14,149721,229.804
23606,832,980,5,39,13,149709,229.829
23607,840,980,3,41,16,150543,228.095
23608,826,980,5,39,12,149708,229.831
23609,835,980,4,44,10,149283,230.725
23610,838,980,1,44,15,149907,229.415
23611,825,980,210,36,9,149126,231.057
23612,828,980,15,25,17,150775,227.618
23613,815,980,10,27,6,148300,232.819
23614,4,980,1,12,19,151720,225.692
23615,830,980,9,5,18,151022,227.111
23617,1,981,131,50,2,123488,249.793
23618,822,981,131,53,3,123488,249.095
23619,20,981,6,51,4,123897,248.576
23620,817,981,9,49,1,123361,250.174
23621,8,981,6,43,8,125054,245.194
23622,839,981,10,53,11,125054,243.482
23623,840,981,3,51,10,125625,243.559
23624,13,981,3,30,9,125477,243.981
23625,815,981,10,48,6,124968,245.442
23626,830,981,9,48,5,124351,247.238
23627,825,981,210,48,15,126037,242.393
23628,826,981,5,43,14,125894,242.796
23629,807,981,4,46,16,126131,242.128
23630,832,981,5,46,17,126210,241.906
23631,154,981,210,48,7,125020,245.292
23632,836,981,15,47,18,126547,240.965
23633,4,981,1,44,13,125871,242.861
23634,828,981,15,20,20,127663,237.897
23635,838,981,1,30,19,126912,239.953
23636,835,981,4,27,12,125752,243.198
23637,1,982,131,55,1,145008,173.643
23638,817,982,9,57,2,145301,173.16
23639,822,982,131,54,3,145405,172.989
23640,832,982,5,52,4,146537,171.151
23641,815,982,10,52,7,146731,170.84
23642,835,982,4,52,5,146722,170.855
23643,838,982,1,57,6,146722,170.855
23644,840,982,3,55,9,147512,169.599
23645,154,982,210,54,11,147637,169.402
23646,839,982,10,52,12,147677,169.339
23647,13,982,3,58,8,147055,170.323
23648,836,982,15,56,14,149061,167.19
23649,825,982,210,44,10,147585,169.484
23650,807,982,4,37,13,148011,168.816
23651,828,982,15,35,15,152496,162.085
23652,826,982,5,10,16,210512,139.711
23653,4,982,1,6,17,213579,136.503
23657,830,983,9,50,4,134467,211.235
23658,1,983,131,48,3,134452,211.269
23659,817,983,9,55,5,134770,210.56
23660,20,983,6,41,1,134080,212.104
23661,822,983,131,44,6,135284,209.424
23662,815,983,10,32,7,135591,208.751
23663,838,983,1,49,9,135931,208.012
23664,840,983,3,46,12,136627,206.513
23665,13,983,3,44,14,136944,205.838
23666,839,983,10,36,15,137075,205.56
23667,4,983,1,11,11,136501,206.783
23668,825,983,210,46,18,137192,205.313
23669,154,983,210,49,8,135796,208.305
23670,842,983,5,45,16,137170,205.359
23671,835,983,4,45,17,137186,205.325
23672,807,983,4,52,2,134266,211.686
23673,836,983,15,53,10,136395,207.01
23674,828,983,15,54,13,136630,206.507
23675,832,983,5,27,19,138123,203.365
23677,1,984,131,43,6,133780,222.917
23678,830,984,9,51,5,133730,223.036
23679,817,984,9,52,3,133694,223.122
23680,822,984,131,50,1,133144,224.439
23681,8,984,6,50,2,133175,224.364
23682,839,984,10,50,11,134843,220.419
23683,815,984,10,23,10,134744,220.649
23684,825,984,210,50,13,135338,219.274
23685,154,984,210,50,14,135347,219.253
23686,13,984,3,50,16,135943,217.891
23687,4,984,1,45,12,135111,219.797
23688,835,984,4,50,7,134095,222.171
23689,842,984,5,45,8,134533,221.141
23690,838,984,1,49,4,133724,223.05
23691,836,984,15,27,17,136430,216.791
23692,840,984,3,37,9,134548,221.106
23693,807,984,4,28,15,135883,218.028
23694,828,984,15,7,18,138596,212.028
23695,20,984,6,2,19,206457,165.314
23697,1,985,131,48,5,138776,200.927
23698,20,985,6,51,1,137766,203.003
23699,8,985,6,42,6,138809,200.86
23700,830,985,9,39,4,138060,202.394
23701,822,985,131,54,2,137767,203.001
23702,839,985,10,53,13,140499,197.482
23703,832,985,4,43,12,140462,197.555
23704,815,985,10,14,14,140851,196.793
23705,13,985,3,36,10,140131,198.208
23706,826,985,5,19,15,140971,196.559
23707,840,985,3,38,7,139666,199.133
23708,838,985,1,27,11,140349,197.777
23709,843,985,5,47,8,139979,198.509
23710,154,985,210,36,17,141259,196.0
23711,828,985,15,42,16,141041,196.423
23712,825,985,210,51,3,137893,202.739
23713,4,985,1,21,18,141537,195.463
23714,817,985,9,14,9,140102,198.265
23715,836,985,15,2,20,147073,185.357
23716,807,985,4,2,19,144270,190.34
23717,830,986,9,65,2,118892,196.4
23718,822,986,131,70,3,119374,195.207
23719,8,986,6,59,6,120054,193.549
23720,20,986,6,68,1,118785,196.666
23721,839,986,10,67,9,120946,191.416
23722,840,986,3,53,12,121062,191.142
23723,815,986,10,54,4,119929,193.852
23724,825,986,210,68,14,121214,190.784
23725,1,986,131,69,5,119945,193.813
23726,4,986,1,50,11,121014,191.255
23727,13,986,3,55,13,121136,190.968
23728,838,986,1,66,10,120972,191.355
23729,842,986,5,70,8,120859,191.622
23730,836,986,15,56,16,121638,189.793
23731,154,986,210,64,7,120345,192.848
23732,832,986,4,34,15,121360,190.442
23733,828,986,15,54,17,121686,189.682
23734,843,986,5,28,19,122572,187.647
23735,807,986,4,18,18,121691,189.67
23736,817,986,9,4,20,122789,187.155
23737,20,987,6,63,7,112539,213.849
23738,822,987,131,58,5,112466,214.064
23739,8,987,6,61,6,112492,213.987
23740,1,987,131,63,2,111845,215.914
23741,830,987,9,64,1,111044,218.349
23742,817,987,9,71,4,112029,215.363
23743,13,987,3,60,11,113452,211.19
23744,4,987,1,57,10,113451,211.193
23745,815,987,10,61,8,113052,212.347
23746,807,987,4,57,15,113758,210.314
23747,832,987,4,67,13,113625,210.694
