,driverId,raceId,lap,pit_ms
7450,839,1031,26,21683
7451,849,1031,26,22058
7452,848,1031,51,21842
7453,846,1031,51,21921
7454,844,1031,51,21972
7455,826,1031,51,21622
7456,8,1031,51,21569
7457,20,1031,51,22738
7458,849,1031,51,21918
7459,832,1031,52,21805
7460,841,1031,55,22800
7461,822,1031,56,16407
7462,1,1031,56,16365
7463,815,1031,56,16546
7464,848,1031,56,17035
7465,846,1031,56,18163
7466,844,1031,56,18748
7467,842,1031,56,19911
7468,832,1031,56,20064
7469,839,1031,56,19626
7470,826,1031,56,19656
7471,20,1031,56,19330
7472,849,1031,56,19488
7473,841,1031,56,19678
7474,844,1032,1,39715
7475,830,1032,24,20937
7476,842,1032,24,21950
7477,1,1032,27,21729
7478,825,1032,31,21977
7479,832,1032,32,25983
7480,849,1032,32,22745
7481,840,1032,33,22118
7482,822,1032,34,21376
7483,847,1032,34,21697
7484,848,1032,35,21505
7485,826,1032,36,22197
7486,817,1032,37,21603
7487,154,1032,37,22444
7488,815,1032,38,22761
7489,846,1032,39,22406
7490,841,1032,39,21667
7491,8,1032,44,21459
7492,842,1032,49,22280
7493,832,1032,66,21873
7494,830,1032,68,21091
7495,826,1033,1,23568
7496,844,1033,2,22266
7497,822,1033,2,21906
7498,1,1033,3,22320
7499,840,1033,3,23081
7500,20,1033,3,28286
7501,815,1033,3,23263
7502,832,1033,3,27131
7503,848,1033,3,23046
7504,849,1033,3,21596
7505,842,1033,3,22740
7506,8,1033,3,22299
7507,830,1033,4,21529
7508,817,1033,4,21920
7509,839,1033,4,24281
7510,846,1033,4,23012
7511,847,1033,4,21184
7512,841,1033,4,22283
7513,849,1033,4,36335
7514,826,1033,18,22685
7515,847,1033,19,21367
7516,844,1033,20,22564
7517,841,1033,20,23082
7518,20,1033,29,21880
7519,839,1033,31,21860
7520,822,1033,33,21644
7521,849,1033,31,28367
7522,8,1033,33,27128
7523,848,1033,34,22174
7524,154,1033,34,22591
7525,840,1033,35,22534
7526,825,1033,35,23621
7527,815,1033,35,22051
7528,846,1033,35,22742
7529,830,1033,36,21268
7530,1,1033,37,22264
7531,832,1033,40,22438
7532,841,1033,40,21831
7533,849,1033,39,21802
7534,817,1033,43,22073
7535,822,1033,49,21572
7536,847,1033,50,22048
7537,840,1033,52,22057
7538,849,1033,52,25767
7539,1,1033,66,22426
7540,848,1034,6,28834
7541,817,1034,12,29559
7542,846,1034,12,30289
7543,839,1034,12,30768
7544,20,1034,12,29439
7545,842,1034,12,29414
7546,841,1034,12,28355
7547,8,1034,12,36590
7548,847,1034,12,29302
7549,849,1034,12,31371
7550,1,1034,13,28805
7551,822,1034,13,30571
7552,830,1034,13,28208
7553,844,1034,13,29520
7554,832,1034,13,28487
7555,840,1034,13,28716
7556,848,1034,30,33308
7557,154,1034,36,33816
7558,8,1034,47,44085
7559,830,1034,50,28273
7560,822,1034,50,33602
7561,832,1034,51,36278
7562,848,1035,6,28417
7563,842,1035,7,28356
7564,841,1035,7,27892
7565,847,1035,8,28391
7566,825,1035,9,28934
7567,849,1035,9,28696
7568,846,1035,12,27949
7569,822,1035,13,28408
7570,1,1035,14,28406
7571,817,1035,14,28587
7572,807,1035,15,28981
7573,154,1035,17,29377
7574,840,1035,18,28235
7575,844,1035,18,29419
7576,826,1035,19,28036
7577,825,1035,20,29389
7578,832,1035,22,35864
7579,839,1035,22,28093
7580,20,1035,22,28167
7581,842,1035,23,28306
7582,847,1035,24,28331
7583,830,1035,26,29115
7584,817,1035,26,28167
7585,8,1035,26,29296
7586,849,1035,26,28086
7587,846,1035,29,28874
7588,807,1035,30,28386
7589,848,1035,30,27858
7590,840,1035,31,27974
7591,830,1035,32,28986
7592,822,1035,32,28188
7593,20,1035,33,28352
7594,841,1035,33,27693
7595,832,1035,34,28772
7596,826,1035,35,28365
7597,817,1035,35,28057
7598,154,1035,38,29803
7599,847,1035,39,28692
7600,1,1035,41,29402
7601,807,1035,44,28736
7602,849,1035,46,29049
7603,848,1036,17,21663
7604,847,1036,19,22708
7605,8,1036,20,22314
7606,830,1036,21,21532
7607,842,1036,21,22241
7608,846,1036,21,22099
7609,826,1036,21,23036
7610,841,1036,21,22243
7611,832,1036,22,22078
7612,1,1036,23,23377
7613,822,1036,23,22310
7614,840,1036,27,22351
7615,825,1036,28,24148
7616,849,1036,28,22322
7617,815,1036,29,22641
7618,844,1036,29,22274
7619,20,1036,29,21820
7620,154,1036,32,23212
7621,839,1036,34,22366
7622,817,1036,35,21837
7623,847,1036,35,21889
7624,848,1036,39,21804
7625,830,1036,41,21601
7626,832,1036,41,22166
7627,840,1036,42,22388
7628,842,1036,42,22394
7629,846,1036,44,21761
7630,8,1036,44,22197
7631,826,1036,45,22079
7632,841,1036,45,21794
7633,822,1036,48,22143
7634,1,1036,50,21853
7635,849,1036,49,22475
7636,154,1036,62,24010
7637,822,1036,64,22607
7638,844,1037,10,30678
7639,8,1037,10,22960
7640,154,1037,10,23636
7641,825,1037,10,26156
7642,849,1037,10,23532
7643,1,1037,11,23298
7644,822,1037,11,25548
7645,830,1037,11,23314
7646,817,1037,11,23586
7647,839,1037,11,24305
7648,848,1037,11,22738
7649,840,1037,11,23689
7650,846,1037,11,23046
7651,826,1037,11,23769
7652,20,1037,11,22982
7653,815,1037,18,23175
7654,844,1037,24,25100
7655,842,1037,26,22681
7656,849,1037,30,23477
7657,825,1037,35,24339
7658,1,1038,26,1516864
7659,847,1038,22,25249
7660,154,1038,22,25936
7661,848,1038,22,29661
7662,826,1038,22,25920
7663,839,1038,22,25290
7664,830,1038,22,26149
7665,822,1038,22,24410
7666,817,1038,22,25498
7667,815,1038,22,26693
7668,846,1038,22,24612
7669,832,1038,22,24398
7670,841,1038,20,23998
7671,1,1038,20,24671
7672,842,1038,19,24096
7673,8,1038,18,24454
7674,844,1038,17,24344
7675,849,1038,16,26335
7676,825,1038,1,40078
7677,8,1039,8,1450186
7678,847,1039,8,1447186
7679,826,1039,8,1445955
7680,848,1039,7,17591
7681,840,1039,7,17625
7682,817,1039,7,17464
7683,815,1039,7,17531
7684,846,1039,7,17845
7685,826,1039,7,17522
7686,839,1039,7,17455
7687,847,1039,7,18399
7688,8,1039,7,17594
7689,20,1039,7,17516
7690,154,1039,7,24781
7691,822,1039,8,1436402
7692,1,1039,8,1436696
7693,844,1039,8,1436871
7694,848,1039,8,1438719
7695,840,1039,8,1439578
7696,20,1039,1,33583
7697,822,1039,7,17560
7698,1,1039,7,17536
7699,844,1039,7,17516
7700,8,1039,1,30623
7701,846,1039,8,1445614
7702,817,1039,8,1441000
7703,815,1039,8,1441547
7704,20,1039,8,1449513
7705,154,1039,8,1450651
7706,844,1039,21,23469
7707,817,1039,27,22777
7708,8,1039,27,33281
7709,815,1039,28,23088
7710,20,1039,28,22995
7711,154,1039,28,23720
7712,846,1039,29,24137
7713,826,1039,29,23113
7714,847,1039,29,23638
7715,840,1039,30,22846
7716,822,1039,31,23111
7717,1,1039,32,22445
7718,848,1039,32,22387
7719,844,1039,37,23367
7720,8,1039,42,28960
7721,822,1039,43,23199
7722,154,1039,42,24002
7723,817,1039,43,22963
7724,848,1039,43,22822
7725,815,1039,43,23002
7726,846,1039,43,24820
7727,826,1039,43,22745
7728,847,1039,43,23367
7729,20,1039,43,22489
7730,1,1039,44,22800
7731,1,1039,45,1300911
7732,822,1039,45,1302010
7733,8,1039,44,1180725
7734,154,1039,44,1181863
7735,817,1039,45,1299801
7736,848,1039,45,1302435
7737,815,1039,45,1299712
7738,846,1039,45,1292871
7739,826,1039,45,1290227
7740,844,1039,45,1285145
7741,847,1039,45,1269095
7742,20,1039,45,1266590
7743,840,1038,26,1517308
7744,842,1038,26,1519879
7745,8,1038,26,1520985
7746,841,1038,26,1521825
7747,832,1038,26,1522369
7748,846,1038,26,1522009
7749,822,1038,26,1522264
7750,849,1038,26,1523130
7751,817,1038,26,1523637
7752,830,1038,26,1522796
7753,839,1038,26,1523223
7754,826,1038,26,1524139
7755,815,1038,26,1524989
7756,847,1038,26,1527938
7757,848,1038,26,1528247
7758,154,1038,26,1530188
7759,1,1038,28,31643
7760,841,1038,30,31480
7761,847,1040,1,30165
7762,848,1040,1,30211
7763,846,1040,1,37108
7764,847,1040,14,29433
7765,817,1040,15,30112
7766,1,1040,16,41352
7767,841,1040,16,29767
7768,154,1040,17,30054
7769,849,1040,17,29862
7770,839,1040,18,30068
7771,842,1040,18,29770
7772,825,1040,19,30188
7773,815,1040,20,29602
7774,830,1040,25,28748
7775,822,1040,26,29750
7776,848,1040,27,30111
7777,844,1040,28,30261
7778,826,1040,30,29662
7779,20,1040,30,29395
7780,8,1040,35,33317
7781,842,1040,42,29409
7782,154,1040,42,29988
7783,846,1040,47,31368
7784,847,1040,50,29675
7785,848,1041,7,23562
7786,844,1041,10,22560
7787,8,1041,10,22865
7788,20,1041,11,22616
7789,847,1041,11,22496
7790,822,1041,13,22625
7791,825,1041,14,23016
7792,849,1041,14,24737
7793,841,1041,15,22482
7794,1,1041,16,23983
7795,830,1041,16,22106
7796,817,1041,16,22159
7797,826,1041,17,30826
7798,815,1041,28,22880
7799,832,1041,28,22641
7800,154,1041,28,23635
7801,846,1041,29,21991
7802,807,1041,29,22700
7803,842,1041,30,22625
7804,849,1041,33,24063
7805,825,1041,34,23114
7806,844,1041,35,23111
7807,841,1041,36,22772
7808,20,1041,41,24366
7809,817,1041,44,22530
7810,832,1041,44,22503
7811,1,1041,45,23180
7812,830,1041,45,22568
7813,842,1041,44,22917
7814,807,1041,44,22686
7815,8,1041,44,33016
7816,826,1041,44,22527
7817,815,1041,45,22612
7818,815,1042,1,26177
7819,8,1042,11,29061
7820,817,1042,14,26999
7821,846,1042,18,34807
7822,840,1042,18,36314
7823,848,1042,19,26287
7824,830,1042,23,26394
7825,849,1042,24,26739
7826,826,1042,25,27211
7827,832,1042,26,27299
7828,154,1042,26,26985
7829,20,1042,27,26666
7830,842,1042,28,27204
7831,841,1042,28,26473
7832,825,1042,31,27300
7833,844,1042,34,26940
7834,840,1042,34,37483
7835,847,1042,36,32991
7836,1,1042,40,27162
7837,822,1042,41,26512
7838,846,1042,43,27750
7839,815,1042,45,26635
7840,848,1042,46,25882
7841,839,1042,53,28535
7842,826,1042,55,32943
7843,840,1043,1,36189
7844,154,1043,9,30422
7845,841,1043,10,29745
7846,847,1043,11,29707
7847,844,1043,13,30243
7848,846,1043,13,29683
7849,839,1043,13,30559
7850,817,1043,14,30204
7851,848,1043,14,29770
7852,826,1043,14,30277
7853,832,1043,17,29950
7854,830,1043,18,29427
7855,822,1043,19,29600
7856,815,1043,27,29985
7857,825,1043,27,30708
7858,1,1043,30,30382
7859,840,1043,29,30566
7860,849,1043,34,29892
7861,20,1043,39,40497
7862,8,1043,48,29863
7863,154,1043,50,31199
7864,822,1043,51,30129
7865,815,1043,51,30555
7866,826,1043,51,29809
7867,832,1043,51,30614
7868,1,1043,52,30925
7869,20,1043,51,29934
7870,840,1043,52,36630
7871,846,1043,53,30203
7872,848,1043,59,29552
7873,839,1044,1,25719
7874,844,1044,6,24275
7875,822,1044,7,23398
7876,20,1044,8,24022
7877,1,1044,8,23860
7878,8,1044,8,30765
7879,825,1044,8,24552
7880,841,1044,8,25432
7881,826,1044,8,23417
7882,154,1044,8,26686
7883,840,1044,9,23730
7884,849,1044,8,24738
7885,846,1044,9,22684
7886,815,1044,10,25163
7887,817,1044,10,23470
7888,832,1044,10,23910
7889,842,1044,10,23669
7890,839,1044,10,23475
7891,830,1044,11,24256
7892,848,1044,12,22602
7893,830,1044,18,22518
7894,844,1044,30,23687
7895,8,1044,30,31356
7896,817,1044,32,23208
7897,847,1044,32,22692
7898,20,1044,33,25401
7899,832,1044,33,23537
7900,842,1044,33,23288
7901,848,1044,34,22490
7902,825,1044,34,153964
7903,840,1044,36,23650
7904,846,1044,36,23686
7905,154,1044,36,31422
7906,849,1044,38,36599
7907,830,1044,43,22787
7908,847,1044,42,22888
7909,822,1044,46,22853
7910,8,1044,50,23180
7911,1,1045,1,1163979
7912,830,1045,1,1164529
7913,815,1045,1,1163442
7914,848,1045,1,1161607
7915,817,1045,1,1159722
7916,822,1045,1,1159205
7917,842,1045,1,1160469
7918,839,1045,1,1160946
7919,846,1045,1,1153898
7920,844,1045,1,1154255
7921,841,1045,1,1154906
7922,840,1045,1,1154123
7923,832,1045,1,1157291
7924,825,1045,1,1156990
7925,20,1045,1,1157042
7926,849,1045,1,1157995
7927,8,1045,1,1161539
7928,847,1045,1,1163297
7929,826,1045,1,1163014
7930,825,1045,3,38297
7931,822,1045,4,24936
7932,817,1045,16,24617
7933,839,1045,17,24076
7934,826,1045,17,37317
7935,8,1045,17,32278
7936,846,1045,18,24679
7937,1,1045,19,24061
7938,848,1045,19,24172
7939,830,1045,20,24622
7940,815,1045,20,24317
7941,847,1045,20,24029
7942,841,1045,20,24145
7943,20,1045,20,24774
7944,832,1045,21,24511
7945,849,1045,21,24248
7946,844,1045,23,25199
7947,842,1045,25,24398
7948,822,1045,25,24734
7949,825,1045,27,25924
7950,826,1045,33,24135
7951,830,1045,34,26950
7952,848,1045,34,23848
7953,839,1045,34,25254
7954,1,1045,35,24345
7955,815,1045,36,24589
7956,817,1045,36,24817
7957,849,1045,37,24024
7958,846,1045,38,24666
7959,822,1045,38,24675
7960,832,1045,39,25502
7961,847,1045,39,27146
7962,20,1045,39,25444
7963,844,1045,40,24855
7964,8,1045,40,25270
7965,830,1045,46,23906
7966,841,1045,53,24836
7967,825,1045,53,25793
7968,815,1046,1,24214
7969,846,1046,20,24885
7970,8,1046,23,28518
7971,841,1046,26,24810
7972,825,1046,26,25474
7973,826,1046,27,24101
7974,849,1046,27,24297
7975,832,1046,28,24162
7976,842,1046,28,25077
7977,817,1046,29,24474
7978,20,1046,31,26216
7979,851,1046,31,24863
7980,850,1046,31,27681
7981,839,1046,41,24414
7982,840,1046,42,24684
7983,847,1046,45,24708
7984,815,1046,47,24507
7985,848,1046,47,23874
7986,822,1046,49,24552
7987,842,1046,51,24577
7988,826,1046,53,24232
7989,846,1046,54,24245
7990,850,1046,53,26393
7991,20,1046,54,28080
7992,841,1046,54,24551
7993,825,1046,54,25466
7994,851,1046,54,25688
7995,8,1046,54,24401
7996,832,1046,55,24853
7997,817,1046,55,24695
7998,851,1046,59,40028
7999,847,1046,62,28765
8000,822,1046,62,52874
8001,848,1046,62,23645
8002,847,1046,63,24724
8003,8,1046,62,24686
8004,20,1046,63,24809
8005,850,1046,63,25780
8006,847,1046,78,24235
8007,830,1047,10,21289
8008,822,1047,10,21587
8009,1,1047,10,22406
8010,848,1047,10,21508
8011,846,1047,10,21840
8012,832,1047,10,22140
8013,840,1047,10,22036
8014,842,1047,10,22000
8015,826,1047,10,25724
8016,839,1047,10,21615
8017,8,1047,10,22012
8018,847,1047,10,22085
8019,850,1047,10,26329
8020,849,1047,11,21357
8021,844,1047,22,22178
8022,841,1047,27,21480
8023,825,1047,31,22714
8024,850,1047,34,28501
8025,20,1047,35,22040
8026,849,1047,35,22384
8027,817,1047,39,22123
8028,825,1047,47,23098
8029,850,1047,48,23217
8030,815,1052,2,23993
8031,842,1052,4,38338
8032,4,1052,11,24373
8033,846,1052,12,24899
8034,844,1052,12,24925
8035,840,1052,12,24884
8036,841,1052,12,31998
8037,1,1052,13,24839
8038,817,1052,13,24688
8039,8,1052,13,24107
8040,839,1052,13,25226
8041,847,1052,13,24621
8042,849,1052,14,26046
8043,854,1052,14,25798
8044,832,1052,15,24353
8045,852,1052,15,25046
8046,822,1052,16,24262
8047,830,1052,17,24767
8048,815,1052,19,24105
8049,842,1052,19,24317
8050,20,1052,24,24626
8051,1,1052,28,24076
8052,840,1052,28,25525
8053,8,1052,29,24046
8054,4,1052,29,24775
8055,822,1052,30,32897
8056,841,1052,30,24223
8057,839,1052,31,24471
8058,844,1052,32,24176
8059,817,1052,32,24655
8060,849,1052,32,23983
8061,846,1052,33,25640
8062,852,1052,33,24328
8063,854,1052,33,25343
8064,847,1052,36,24248
8065,832,1052,37,24341
8066,815,1052,38,24191
8067,830,1052,39,23848
8068,842,1052,39,24983
8069,822,1052,54,24566
8070,839,1053,1,30866
8071,20,1053,3,32024
8072,854,1053,5,51007
8073,853,1053,12,31168
8074,842,1053,14,31068
8075,20,1053,20,31184
8076,854,1053,21,32479
8077,20,1053,22,39502
8078,853,1053,23,31500
8079,852,1053,25,30696
8080,847,1053,26,29983
8081,8,1053,26,30280
8082,830,1053,27,29809
8083,842,1053,26,32277
8084,832,1053,27,30856
8085,817,1053,27,34340
8086,840,1053,27,31138
8087,1,1053,28,32112
8088,841,1053,27,32299
8089,839,1053,27,30652
8090,844,1053,28,31002
8091,815,1053,28,44608
8092,846,1053,28,30654
8093,822,1053,28,30167
8094,4,1053,28,30864
8095,1,1053,31,38198
8096,839,1053,31,30701
8097,830,1053,33,1621361
8098,840,1053,32,1492090
8099,8,1053,32,1492612
8100,1,1053,32,1494731
8101,854,1053,31,1521462
8102,852,1053,32,1491384
8103,841,1053,32,1496541
8104,844,1053,33,1609484
8105,4,1053,32,1488372
8106,839,1053,32,1478974
8107,853,1053,31,1486154
8108,846,1053,33,1584953
8109,815,1053,33,1581158
8110,832,1053,33,1582211
8111,842,1053,32,1453539
8112,20,1053,32,1452323
8113,817,1053,33,1574827
8114,840,1053,33,65390
8115,8,1053,33,62892
8116,1,1053,33,65870
8117,852,1053,33,63280
8118,841,1053,33,60172
8119,4,1053,33,57601
8120,839,1053,33,56733
8121,842,1053,33,56083
8122,20,1053,33,52043
8123,854,1053,32,51222
8124,853,1053,32,49729
8125,841,1053,40,29742
8126,822,1054,2,21377
8127,1,1054,2,22426
8128,830,1054,2,22718
8129,832,1054,2,22029
8130,815,1054,2,21890
8131,846,1054,2,21407
8132,839,1054,2,21275
8133,844,1054,2,21323
8134,842,1054,2,21353
8135,20,1054,2,21398
8136,847,1054,2,23532
8137,841,1054,2,22485
8138,817,1054,2,21965
8139,4,1054,2,21452
8140,852,1054,2,22266
8141,840,1054,2,22264
8142,849,1054,2,21970
8143,854,1054,2,22019
8144,853,1054,2,21372
8145,822,1054,3,22072
8146,1,1054,3,22164
8147,830,1054,3,22104
8148,832,1054,3,22244
8149,815,1054,3,22100
8150,846,1054,3,22551
8151,839,1054,3,22240
8152,844,1054,3,22587
8153,842,1054,3,22319
8154,20,1054,3,21750
8155,847,1054,3,22755
8156,841,1054,3,22669
8157,817,1054,3,22355
8158,4,1054,3,21621
8159,852,1054,3,22542
8160,840,1054,3,22176
8161,849,1054,3,21730
8162,854,1054,3,21454
8163,853,1054,3,21404
8164,832,1054,21,25892
8165,852,1054,21,26202
8166,846,1054,22,26952
8167,839,1054,22,27033
8168,20,1054,22,26620
8169,841,1054,22,26729
8170,842,1054,24,26172
8171,849,1054,24,26595
8172,844,1054,25,27082
8173,847,1054,28,26843
8174,853,1054,31,27186
8175,854,1054,32,27245
8176,830,1054,35,26743
8177,822,1054,36,26938
8178,1,1054,37,26907
8179,840,1054,39,26027
8180,4,1054,40,26442
8181,817,1054,41,28639
8182,853,1054,43,26984
8183,815,1054,51,26607
8184,822,1054,63,26573
8185,830,1054,64,26319
8186,841,1055,8,54673
8187,847,1055,9,23814
8188,849,1055,9,26672
8189,842,1055,18,28042
8190,4,1055,21,22043
8191,20,1055,21,23087
8192,832,1055,22,21779
8193,840,1055,22,21756
8194,853,1055,22,23098
8195,822,1055,23,22311
8196,839,1055,23,22798
8197,846,1055,23,21864
8198,854,1055,23,24006
8199,830,1055,24,23565
8200,817,1055,25,22406
8201,815,1055,27,22382
8202,849,1055,27,21424
8203,1,1055,28,22220
8204,844,1055,28,21613
8205,847,1055,28,21919
8206,8,1055,37,21572
8207,20,1055,38,21973
8208,840,1055,39,21432
8209,841,1055,39,22871
8210,1,1055,42,22078
8211,853,1055,42,22502
8212,817,1055,46,21762
8213,832,1055,46,21856
8214,842,1055,47,26065
8215,849,1055,50,22405
8216,854,1055,50,22310
8217,846,1055,51,22467
8218,822,1055,53,21638
8219,815,1055,57,21345
8220,844,1055,58,22292
8221,830,1055,60,21592
8222,4,1055,61,23479
8223,1,1056,29,23783
8224,846,1056,30,23874
8225,842,1056,30,24428
8226,20,1056,31,24369
8227,847,1056,31,23928
8228,832,1056,32,24150
8229,841,1056,33,24521
8230,830,1056,34,23746
8231,815,1056,35,24548
8232,853,1056,34,25202
8233,817,1056,36,24715
8234,839,1056,37,23935
8235,854,1056,37,24797
8236,8,1056,43,24077
8237,849,1056,43,23703
8238,4,1056,45,23803
8239,840,1056,58,23474
8240,852,1056,64,24430
8241,1,1056,67,24244
8242,847,1057,1,19970
8243,841,1057,2,20402
8244,4,1057,7,20168
8245,846,1057,7,20533
8246,854,1057,8,22440
8247,844,1057,9,19836
8248,852,1057,9,20253
8249,849,1057,9,22149
8250,853,1057,9,21759
8251,832,1057,10,20064
8252,1,1057,11,22470
8253,842,1057,11,20156
8254,822,1057,11,20356
8255,817,1057,11,20082
8256,830,1057,12,19769
8257,815,1057,13,21874
8258,8,1057,13,20048
8259,20,1057,18,19841
8260,4,1057,34,19983
8261,841,1057,34,20193
8262,847,1057,34,20029
8263,854,1057,34,69761
8264,853,1057,34,21958
8265,854,1057,44,21587
8266,853,1057,44,24780
8267,815,1057,47,15277
8268,1,1057,47,15432
8269,20,1057,47,14945
8270,842,1057,47,15085
8271,844,1057,47,15092
8272,852,1057,47,14943
8273,846,1057,47,15866
8274,832,1057,47,15119
8275,817,1057,47,14994
8276,4,1057,47,15432
8277,8,1057,47,15064
8278,841,1057,47,14881
8279,822,1057,47,21346
8280,847,1057,47,21438
8281,853,1057,46,15054
8282,854,1057,47,15058
8283,815,1057,48,1998466
8284,1,1057,48,2000923
8285,20,1057,48,2000416
8286,842,1057,48,2001830
8287,844,1057,48,2002544
8288,852,1057,48,2003526
8289,846,1057,48,2010409
8290,832,1057,48,2012724
8291,817,1057,48,2015163
8292,4,1057,48,2014526
8293,8,1057,48,2016437
8294,841,1057,48,2017324
8295,849,1057,48,2048175
8296,822,1057,48,2035229
8297,847,1057,48,2036172
8298,853,1057,47,1828965
8299,854,1057,48,2014176
8300,853,1057,48,86440
8301,844,1059,14,30798
8302,852,1059,15,30226
8303,854,1059,15,31457
8304,817,1059,16,29951
8305,822,1059,17,30572
8306,832,1059,17,30534
8307,842,1059,17,30781
8308,847,1059,17,30092
8309,830,1059,18,29803
8310,4,1059,18,31288
8311,849,1059,18,29775
8312,1,1059,19,30263
8313,815,1059,24,29682
8314,846,1059,24,30531
8315,839,1059,28,30207
8316,841,1059,28,30586
8317,853,1059,31,30983
8318,830,1059,32,30123
8319,8,1059,33,31327
8320,840,1059,34,30996
8321,20,1059,37,31069
8322,844,1059,38,31368
8323,844,1058,1,28386
8324,849,1058,1,26419
8325,853,1058,21,22759
8326,841,1058,23,21210
8327,847,1058,25,37309
8328,815,1058,26,23477
8329,849,1058,25,21953
8330,852,1058,26,21234
8331,847,1058,26,46315
8332,822,1058,27,21752
8333,4,1058,27,21131
8334,20,1058,27,21546
8335,1,1058,28,21219
8336,840,1058,28,20936
8337,830,1058,29,20936
8338,846,1058,31,21692
8339,854,1058,33,22400
8340,8,1058,36,21227
8341,839,1058,36,21238
8342,844,1058,37,21924
8343,832,1058,41,21226
8344,817,1058,41,21410
8345,815,1058,54,20961
8346,1,1058,69,21640
8347,841,1060,1,21129
8348,852,1060,12,21145
8349,842,1060,13,22564
8350,840,1060,14,21391
8351,20,1060,17,21086
8352,853,1060,27,22000
8353,817,1060,29,21151
8354,841,1060,29,27122
8355,846,1060,30,26474
8356,822,1060,30,21071
8357,847,1060,30,21606
8358,1,1060,31,21005
8359,830,1060,32,21090
8360,815,1060,32,21735
8361,4,1060,32,22663
8362,849,1060,33,21152
8363,844,1060,34,21143
8364,854,1060,34,21798
8365,8,1060,37,21896
8366,842,1060,45,20850
8367,853,1060,45,23182
8368,840,1060,46,21472
8369,832,1060,48,21431
8370,20,1060,49,20841
8371,852,1060,51,26604
8372,1,1060,53,21421
8373,830,1060,60,21236
8374,844,1061,2,2047731
8375,1,1061,2,2048376
8376,822,1061,2,2049149
8377,846,1061,2,2052218
8378,817,1061,2,2051281
8379,20,1061,2,2055222
8380,4,1061,2,2058580
8381,832,1061,2,2059122
8382,8,1061,2,2062984
8383,839,1061,2,2066994
8384,840,1061,2,2067861
8385,842,1061,2,2067244
8386,841,1061,2,2070250
8387,847,1061,2,2072543
8388,852,1061,2,2075695
8389,854,1061,2,2075728
8390,849,1061,2,2077164
8391,853,1061,2,2076977
8392,815,1061,2,2076405
8393,8,1061,18,28110
8394,815,1061,18,27892
8395,847,1061,18,27812
8396,20,1061,18,28145
8397,839,1061,19,28772
8398,849,1061,19,27543
8399,817,1061,20,28817
8400,846,1061,21,31706
8401,822,1061,22,28209
8402,840,1061,23,28213
8403,841,1061,23,28137
8404,4,1061,24,29743
8405,854,1061,24,29319
8406,853,1061,25,29253
8407,1,1061,27,40266
8408,832,1061,28,37509
8409,842,1061,28,28685
8410,844,1061,29,28433
8411,852,1061,30,29134
8412,815,1061,38,27848
8413,842,1061,46,28180
8414,815,1061,48,29082
8415,830,1062,1,22569
8416,853,1062,1,23715
8417,846,1062,1,38267
8418,841,1062,1,26573
8419,1,1062,2,1449259
8420,839,1062,2,1450190
8421,20,1062,2,1451890
8422,832,1062,2,1452527
8423,852,1062,2,1453630
8424,849,1062,2,1454435
8425,4,1062,2,1454979
8426,847,1062,2,1457487
8427,8,1062,2,1457844
8428,854,1062,2,1457042
8429,842,1062,2,1457615
8430,817,1062,2,1457127
8431,830,1062,2,1456349
8432,853,1062,2,1457420
8433,841,1062,2,1456349
8434,839,1062,3,39522
8435,20,1062,3,40882
8436,832,1062,3,42786
8437,852,1062,3,40740
8438,849,1062,3,39081
8439,4,1062,3,37122
8440,847,1062,3,29374
8441,8,1062,3,35451
8442,854,1062,3,36813
8443,842,1062,3,39839
8444,817,1062,3,34492
8445,830,1062,3,35245
8446,841,1062,3,36899
8447,1,1062,4,21731
8448,841,1062,11,29191
8449,8,1062,15,36457
8450,1,1062,19,21516
8451,817,1062,20,21623
8452,830,1062,20,21047
8453,847,1062,21,22186
8454,852,1062,22,21819
8455,849,1062,23,22704
8456,842,1062,30,21295
8457,832,1062,32,21951
8458,841,1062,33,21874
8459,854,1062,34,22113
8460,20,1062,36,22703
8461,839,1062,37,21642
8462,4,1062,39,21523
8463,830,1062,40,20848
8464,1,1062,47,21208
8465,8,1062,53,21172
8466,842,1062,68,21543
8467,854,1064,4,35573
8468,815,1064,8,19287
8469,20,1064,10,18664
8470,1,1064,20,19770
8471,830,1064,21,19142
8472,849,1064,23,20646
8473,842,1064,24,19163
8474,841,1064,27,19049
8475,847,1064,27,18634
8476,840,1064,27,19389
8477,817,1064,30,19449
8478,822,1064,31,18873
8479,832,1064,31,20327
8480,839,1064,31,19240
8481,852,1064,31,19850
8482,854,1064,30,24578
8483,4,1064,33,19018
8484,841,1064,33,20043
8485,853,1064,33,19999
8486,844,1064,34,19490
8487,1,1064,39,18868
8488,830,1064,40,18578
8489,9,1064,40,19708
8490,846,1064,42,20443
8491,20,1064,44,18681
8492,815,1064,47,18555
8493,822,1064,67,21730
8494,1,1064,70,19202
8495,847,1064,68,25533
8496,841,1065,1,37190
8497,817,1065,22,23812
8498,20,1065,22,25157
8499,830,1065,23,32456
8500,849,1065,23,24168
8501,854,1065,23,24714
8502,846,1065,24,24168
8503,853,1065,24,24928
8504,1,1065,25,25619
8505,840,1065,25,24846
8506,4,1065,25,24797
8507,841,1065,25,30551
8508,844,1065,26,24557
8509,815,1065,26,23906
8510,832,1065,26,24283
8511,822,1065,26,24308
8512,839,1065,26,30333
8513,847,1065,26,24156
8514,9,1065,26,24501
