"driverId","raceId","grid","results_position","positionText","positionOrder","results_points","results_laps","fastestLap","rank","race_ms","results_fastestlaptime","fastestLapSpeed","statusId","status"
10,32,7,"4","4",4,"5",61,"50","8","7044459","01:47.0","170.408",1,"Finished"
20,32,6,"5","5",5,"4",61,"13","9","7046572","01:47.3","170.047",1,"Finished"
2,32,9,"6","6",6,"3",61,"14","11","7047405","01:47.3","169.992",1,"Finished"
14,32,14,"7","7",7,"2",61,"41","13","7052691","01:47.6","169.587",1,"Finished"
6,32,10,"8","8",8,"1",61,"13","10","7054793","01:47.3","170.022",1,"Finished"
18,32,12,"9","9",9,"0",61,"61","15","7056189","01:48.1","168.7",1,"Finished"
5,32,5,"10","10",10,"0",61,"14","12","7063206","01:47.3","169.943",1,"Finished"
9,32,4,"11","11",11,"0",61,"14","6","7064279","01:46.9","170.639",1,"Finished"
7,32,17,"12","12",12,"0",61,"29","14","7065736","01:47.8","169.181",1,"Finished"
13,32,1,"13","13",13,"0",61,"13","2","7071474","01:45.8","172.482",1,"Finished"
21,32,20,"14","14",14,"0",61,"28","16","7079875","01:49.1","167.195",1,"Finished"
63,232,13,"10","10",10,"0",70,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
49,238,11,"7","7",7,"0",69,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
65,238,12,"8","8",8,"0",69,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
84,238,10,"9","9",9,"0",69,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
44,238,15,"10","10",10,"0",69,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,238,13,"11","11",11,"0",69,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
4,33,4,"1","1",1,"10",67,"41","3","5421892","01:19.1","207.668",1,"Finished"
9,33,6,"2","2",2,"8",67,"16","7","5427175","01:19.3","207.168",1,"Finished"
8,33,2,"3","3",3,"6",67,"66","2","5428292","01:19.0","207.947",1,"Finished"
12,33,12,"4","4",4,"5",67,"54","4","5442462","01:19.2","207.411",1,"Finished"
15,33,7,"5","5",5,"4",67,"18","9","5445659","01:19.5","206.564",1,"Finished"
20,33,9,"6","6",6,"3",67,"21","12","5461099","01:19.6","206.322",1,"Finished"
13,33,5,"7","7",7,"2",67,"55","1","5468050","01:18.4","209.456",1,"Finished"
17,33,13,"8","8",8,"1",67,"30","13","5472703","01:19.8","205.798",1,"Finished"
2,33,16,"9","9",9,"0",67,"67","8","5476012","01:19.5","206.727",1,"Finished"
7,33,10,"10","10",10,"0",67,"49","6","5480977","01:19.3","207.246",1,"Finished"
3,33,15,"11","11",11,"0",67,"66","10","5483988","01:19.5","206.545",1,"Finished"
1,33,1,"12","12",12,"0",67,"65","11","5500792","01:19.6","206.47",1,"Finished"
79,238,14,"12","12",12,"0",68,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
14,238,8,"13","13",13,"0",68,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
73,238,17,"14","14",14,"0",67,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
86,238,20,"15","15",15,"0",65,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
83,238,19,"16","16",16,"0",65,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
64,244,22,"10","10",10,"0",72,NULL,NULL,NULL,NULL,NULL,16,">+1 Laps"
32,80,16,NULL,"R",20,"0",1,NULL,NULL,NULL,NULL,NULL,32,"Mechanical"
14,83,13,NULL,"R",19,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
1,34,1,"1","1",1,"10",56,"13","1","5517403","01:36.3","203.722",1,"Finished"
13,34,3,"2","2",2,"8",56,"36","4","5532328","01:36.6","203.161",1,"Finished"
8,34,2,"3","3",3,"6",56,"14","2","5533848","01:36.5","203.389",1,"Finished"
4,34,4,"4","4",4,"5",56,"56","5","5535773","01:36.7","203.018",1,"Finished"
2,34,9,"5","5",5,"4",56,"56","3","5546326","01:36.5","203.357",1,"Finished"
9,34,11,"6","6",6,"3",56,"56","7","5550622","01:36.9","202.61",1,"Finished"
10,34,12,"7","7",7,"2",56,"56","6","5559125","01:36.7","202.876",1,"Finished"
12,34,10,"8","8",8,"1",56,"56","8","5574048","01:37.0","202.313",1,"Finished"
20,34,6,"9","9",9,"0",56,"55","9","5581742","01:37.2","201.863",1,"Finished"
14,34,15,"10","10",10,"0",56,"27","14","5592245","01:37.8","200.746",1,"Finished"
22,34,13,"11","11",11,"0",56,"56","16","5602464","01:37.8","200.558",1,"Finished"
6,34,17,"12","12",12,"0",56,"54","17","5608250","01:38.0","200.202",1,"Finished"
7,34,8,"13","13",13,"0",56,"36","12","5608860","01:37.5","201.366",1,"Finished"
17,34,16,"14","14",14,"0",56,"10","13","5609825","01:37.7","200.896",1,"Finished"
32,83,11,NULL,"R",20,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
14,87,14,NULL,"R",20,"0",0,NULL,NULL,NULL,NULL,NULL,3,"Accident"
14,249,2,"2","2",2,"6",77,NULL,NULL,"6419119",NULL,NULL,1,"Finished"
30,250,16,"1","1",1,"10",44,NULL,NULL,"5807875",NULL,NULL,1,"Finished"
13,35,1,"1","1",1,"10",71,"36","1","5651435","01:13.7","210.377",1,"Finished"
4,35,6,"2","2",2,"8",71,"39","8","5664733","01:14.2","208.98",1,"Finished"
8,35,3,"3","3",3,"6",71,"59","3","5667670","01:14.1","209.296",1,"Finished"
20,35,7,"4","4",4,"5",71,"25","7","5689446","01:14.2","209.022",1,"Finished"
1,35,4,"5","5",5,"4",71,"31","4","5690342","01:14.2","209.177",1,"Finished"
10,35,10,"6","6",6,"3",71,"32","2","5695803","01:14.1","209.465",1,"Finished"
5,35,5,"7","7",7,"2",71,"36","6","5706509","01:14.2","209.042",1,"Finished"
15,35,2,"8","8",8,"1",71,"40","5","5719868","01:14.2","209.155",1,"Finished"
17,35,12,"9","9",9,"0",71,"40","14","5731101","01:15.0","206.741",1,"Finished"
73,232,19,"11","11",11,"0",69,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
83,232,18,"12","12",12,"0",69,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
23,116,3,"1","1",1,"10",60,NULL,NULL,"5683622",NULL,NULL,1,"Finished"
31,116,4,"2","2",2,"8",60,NULL,NULL,"5700443",NULL,NULL,1,"Finished"
22,116,5,"3","3",3,"6",60,NULL,NULL,"5723295",NULL,NULL,1,"Finished"
4,116,8,"4","4",4,"5",60,NULL,NULL,"5749353",NULL,NULL,1,"Finished"
30,116,2,"5","5",5,"4",60,NULL,NULL,"5749784",NULL,NULL,1,"Finished"
71,250,8,"2","2",2,"6",44,NULL,NULL,"5827368",NULL,NULL,1,"Finished"
84,250,13,"3","3",3,"4",44,NULL,NULL,"5832873",NULL,NULL,1,"Finished"
49,250,10,"4","4",4,"3",44,NULL,NULL,"5834847",NULL,NULL,1,"Finished"
87,250,6,"5","5",5,"2",44,NULL,NULL,"5841647",NULL,NULL,1,"Finished"
8,36,1,"1","1",1,"10",58,"41","1","5128770","01:25.2","223.978",1,"Finished"
4,36,2,"2","2",2,"8",58,"20","2","5136012","01:26.3","221.178",1,"Finished"
1,36,4,"3","3",3,"6",58,"20","3","5147365","01:26.4","221.083",1,"Finished"
2,36,3,"4","4",4,"5",58,"37","6","5167533","01:26.7","220.137",1,"Finished"
21,36,6,"5","5",5,"4",58,"18","7","5195239","01:26.9","219.707",1,"Finished"
13,36,22,"6","6",6,"3",58,"28","8","5195575","01:27.0","219.323",1,"Finished"
22,250,12,"6","6",6,"1",44,NULL,NULL,"5847549",NULL,NULL,1,"Finished"
83,253,16,"9","9",9,"0",64,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
63,253,15,"10","10",10,"0",64,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
69,253,18,"11","11",11,"0",64,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
97,253,17,"12","12",12,"0",64,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
64,253,22,"13","13",13,"0",62,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
99,253,19,"14","14",14,"0",61,NULL,NULL,NULL,NULL,NULL,16,">+1 Laps"
98,253,24,"15","15",15,"0",60,NULL,NULL,NULL,NULL,NULL,17,">+1 Laps"
77,254,5,"4","4",4,"3",82,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
55,254,4,"5","5",5,"2",82,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
65,254,7,"6","6",6,"1",82,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
49,254,8,"7","7",7,"0",82,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
44,254,9,"8","8",8,"0",81,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
87,254,10,"9","9",9,"0",81,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
76,254,12,"10","10",10,"0",81,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
71,256,1,"1","1",1,"10",81,NULL,NULL,"6555946",NULL,NULL,1,"Finished"
4,37,2,"1","1",1,"10",56,"42","2","5534930","01:36.9","206.014",1,"Finished"
1,37,4,"2","2",2,"8",56,"22","1","5552487","01:36.7","206.355",1,"Finished"
8,37,3,"3","3",3,"6",56,"40","4","5553269","01:37.2","205.237",1,"Finished"
2,37,5,"4","4",4,"5",56,"55","5","5568707","01:37.4","204.838",1,"Finished"
13,37,1,"5","5",5,"4",56,"42","3","5571635","01:37.2","205.298",1,"Finished"
21,37,12,"6","6",6,"3",56,"44","9","5600568","01:37.9","203.872",1,"Finished"
15,37,8,"7","7",7,"2",56,"40","10","5605062","01:38.0","203.587",1,"Finished"
5,37,11,"8","8",8,"1",56,"41","7","5606945","01:37.8","204.015",1,"Finished"
25,37,19,"9","9",9,"0",56,"19","8","5624854","01:37.9","203.903",1,"Finished"
17,37,10,"10","10",10,"0",56,"55","14","5628486","01:38.5","202.504",1,"Finished"
30,257,2,"1","1",1,"10",71,NULL,NULL,"5739200",NULL,NULL,1,"Finished"
30,258,2,"1","1",1,"10",83,NULL,NULL,"6361693",NULL,NULL,1,"Finished"
77,258,5,"2","2",2,"6",83,NULL,NULL,"6436993",NULL,NULL,1,"Finished"
30,259,2,"1","1",1,"10",58,NULL,NULL,"5308642",NULL,NULL,1,"Finished"
78,259,6,"2","2",2,"6",58,NULL,NULL,"5363584",NULL,NULL,1,"Finished"
57,259,8,"3","3",3,"4",58,NULL,NULL,"5379321",NULL,NULL,1,"Finished"
91,259,10,"4","4",4,"3",58,NULL,NULL,"5382300",NULL,NULL,1,"Finished"
30,260,1,"1","1",1,"10",78,NULL,NULL,"6595300",NULL,NULL,1,"Finished"
84,260,8,"2","2",2,"6",78,NULL,NULL,"6632578",NULL,NULL,1,"Finished"
77,260,3,"3","3",3,"4",78,NULL,NULL,"6672124",NULL,NULL,1,"Finished"
89,255,18,"12","12",12,"0",51,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
44,256,12,"2","2",2,"6",79,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
13,38,1,"1","1",1,"10",57,"42","1","5607515","01:34.1","207.12",1,"Finished"
1,38,2,"2","2",2,"8",57,"18","2","5609875","01:34.3","206.674",1,"Finished"
8,38,3,"3","3",3,"6",57,"39","3","5618354","01:34.4","206.483",1,"Finished"
2,38,5,"4","4",4,"5",57,"38","5","5621346","01:34.5","206.236",1,"Finished"
4,38,4,"5","5",5,"4",57,"46","4","5621941","01:34.4","206.346",1,"Finished"
9,38,6,"6","6",6,"3",57,"46","6","5653044","01:34.8","205.477",1,"Finished"
15,38,9,"7","7",7,"2",57,"40","7","5688886","01:35.2","204.756",1,"Finished"
21,38,7,"8","8",8,"1",57,"51","8","5689216","01:35.2","204.655",1,"Finished"
5,38,12,"9","9",9,"0",57,"27","10","5696926","01:35.5","204.065",1,"Finished"
3,38,10,"10","10",10,"0",57,"51","11","5697431","01:35.6","203.893",1,"Finished"
81,256,13,"3","3",3,"4",79,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
87,256,10,"4","4",4,"3",79,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
63,256,14,"5","5",5,"2",78,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
83,256,17,"6","6",6,"1",78,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
64,256,21,"7","7",7,"0",77,NULL,NULL,NULL,NULL,NULL,14,">+1 Laps"
92,256,23,"8","8",8,"0",76,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
71,257,4,"2","2",2,"6",70,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
55,261,6,"4","4",4,"3",64,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
94,261,18,"5","5",5,"2",64,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
56,261,13,"6","6",6,"1",64,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
44,261,19,"7","7",7,"0",63,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
103,261,20,"8","8",8,"0",62,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
13,39,1,"1","1",1,"10",65,"14","1","5496230","01:22.7","202.685",1,"Finished"
1,39,4,"2","2",2,"8",65,"20","2","5503020","01:22.9","202.205",1,"Finished"
4,39,2,"3","3",3,"6",65,"17","3","5513686","01:23.0","201.986",1,"Finished"
9,39,5,"4","4",4,"5",65,"20","5","5527845","01:23.1","201.59",1,"Finished"
14,39,9,"5","5",5,"4",65,"18","8","5554561","01:23.5","200.636",1,"Finished"
3,39,11,"6","6",6,"3",65,"60","10","5555768","01:23.7","200.231",1,"Finished"
5,39,8,"7","7",7,"2",65,"32","4","5558358","01:23.0","201.952",1,"Finished"
70,261,23,"9","9",9,"0",62,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
101,261,24,"10","10",10,"0",61,NULL,NULL,NULL,NULL,NULL,14,">+1 Laps"
84,261,8,"11","11",11,"0",59,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
14,262,5,"5","5",5,"2",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
109,262,20,"6","6",6,"1",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
23,117,1,"1","1",1,"10",70,NULL,NULL,"5449213",NULL,NULL,1,"Finished"
31,117,2,"2","2",2,"8",70,NULL,NULL,"5463026",NULL,NULL,1,"Finished"
84,233,8,"6","6",6,"1",60,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,233,14,"7","7",7,"0",60,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
49,233,11,"8","8",8,"0",60,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
87,240,9,"6","6",6,"1",70,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
63,240,12,"7","7",7,"0",69,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
88,240,15,"8","8",8,"0",69,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
85,240,22,"9","9",9,"0",65,NULL,NULL,NULL,NULL,NULL,16,">+1 Laps"
64,240,25,"10","10",10,"0",64,NULL,NULL,NULL,NULL,NULL,17,">+1 Laps"
77,266,4,"12","12",12,"0",72,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
70,266,22,"13","13",13,"0",72,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
104,266,16,"14","14",14,"0",69,NULL,NULL,NULL,NULL,NULL,7,"Mechanical"
87,267,12,"5","5",5,"2",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
81,267,14,"6","6",6,"1",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
4,40,1,"1","1",1,"10",78,"44","1","6029329","01:15.3","159.715",1,"Finished"
1,40,2,"2","2",2,"8",78,"28","2","6033424","01:15.4","159.528",1,"Finished"
13,40,3,"3","3",3,"6",78,"47","4","6098443","01:16.2","157.83",1,"Finished"
44,267,17,"7","7",7,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
94,267,10,"8","8",8,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
105,267,18,"9","9",9,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
103,267,16,"10","10",10,"0",42,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
111,267,25,"11","11",11,"0",42,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
65,267,20,"12","12",12,"0",41,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
56,267,4,"13","13",13,"0",40,NULL,NULL,NULL,NULL,NULL,91,"Mechanical"
14,268,5,"6","6",6,"1",52,NULL,NULL,NULL,NULL,NULL,60,"Mechanical"
103,268,12,"7","7",7,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
71,269,2,"1","1",1,"10",71,NULL,NULL,"6310100",NULL,NULL,1,"Finished"
77,272,11,"2","2",2,"6",81,NULL,NULL,"6473911",NULL,NULL,1,"Finished"
84,272,9,"3","3",3,"4",81,NULL,NULL,"6523887",NULL,NULL,1,"Finished"
22,272,5,"4","4",4,"3",81,NULL,NULL,"6541930",NULL,NULL,1,"Finished"
117,273,1,"1","1",1,"10",72,NULL,NULL,"5925082",NULL,NULL,1,"Finished"
102,273,2,"2","2",2,"6",72,NULL,NULL,"6004906",NULL,NULL,1,"Finished"
102,274,3,"1","1",1,"10",71,NULL,NULL,"6675485",NULL,NULL,1,"Finished"
71,274,2,"2","2",2,"6",71,NULL,NULL,"6692110",NULL,NULL,1,"Finished"
30,274,4,"3","3",3,"4",71,NULL,NULL,"6720921",NULL,NULL,1,"Finished"
122,331,12,"7","7",7,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
1,41,1,"1","1",1,"10",70,"37","2","6251292","01:16.5","205.239",1,"Finished"
2,41,3,"2","2",2,"8",70,"19","3","6255635","01:16.7","204.699",1,"Finished"
25,41,19,"3","3",3,"6",70,"67","11","6256617","01:17.9","201.413",1,"Finished"
5,41,22,"4","4",4,"5",70,"67","13","6258021","01:18.4","200.331",1,"Finished"
8,41,4,"5","5",5,"4",70,"21","5","6264299","01:16.9","204.259",1,"Finished"
11,41,11,"6","6",6,"3",70,"47","12","6267990","01:18.0","201.186",1,"Finished"
4,41,2,"7","7",7,"2",70,"46","1","6273228","01:16.4","205.58",1,"Finished"
23,41,18,"8","8",8,"1",70,"38","10","6274180","01:17.9","201.509",1,"Finished"
17,41,6,"9","9",9,"0",70,"47","9","6274252","01:17.6","202.267",1,"Finished"
3,41,7,"10","10",10,"0",70,"42","6","6275276","01:17.2","203.478",1,"Finished"
19,41,17,"11","11",11,"0",70,"36","15","6275610","01:18.8","199.284",1,"Finished"
22,41,13,"12","12",12,"0",70,"62","14","6281731","01:18.5","199.885",1,"Finished"
30,279,3,"2","2",2,"6",69,NULL,NULL,"5816349",NULL,NULL,1,"Finished"
71,279,2,"3","3",3,"4",69,NULL,NULL,"5854507",NULL,NULL,1,"Finished"
119,277,5,"4","4",4,"3",64,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
121,277,7,"5","5",5,"2",64,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
77,277,11,"6","6",6,"1",63,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
87,277,12,"7","7",7,"0",63,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
104,277,20,"8","8",8,"0",63,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
100,277,14,"9","9",9,"0",63,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
88,277,19,"10","10",10,"0",63,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
123,277,21,"11","11",11,"0",62,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
1,42,1,"1","1",1,"10",73,"20","2","5469965","01:13.2","206.101",1,"Finished"
4,42,2,"2","2",2,"8",73,"21","3","5471465","01:13.3","206.003",1,"Finished"
13,42,3,"3","3",3,"6",73,"50","4","5482765","01:13.4","205.658",1,"Finished"
8,42,4,"4","4",4,"5",73,"49","1","5485365","01:13.1","206.397",1,"Finished"
5,42,6,"5","5",5,"4",73,"67","7","5511365","01:14.0","203.94",1,"Finished"
15,42,8,"6","6",6,"3",73,"30","10","5536665","01:14.0","203.891",1,"Finished"
17,42,9,"7","7",7,"2",73,"57","8","5537265","01:14.0","203.924",1,"Finished"
20,42,7,"8","8",8,"1",73,"53","6","5537665","01:13.9","204.316",1,"Finished"
22,277,17,"12","12",12,"0",62,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
118,277,16,"13","13",13,"0",62,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
70,277,15,"14","14",14,"0",60,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
117,278,1,"4","4",4,"3",77,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
104,278,17,"5","5",5,"2",76,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
84,278,13,"6","6",6,"1",76,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
70,278,20,"7","7",7,"0",76,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
121,278,9,"8","8",8,"0",76,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
50,121,17,NULL,"R",16,"0",27,NULL,NULL,NULL,NULL,NULL,44,"Mechanical"
18,121,7,NULL,"R",17,"0",24,NULL,NULL,NULL,NULL,NULL,6,"Mechanical"
71,283,2,"1","1",1,"10",77,NULL,NULL,"6459098",NULL,NULL,1,"Finished"
119,283,5,"2","2",2,"6",77,NULL,NULL,"6531013",NULL,NULL,1,"Finished"
77,283,6,"3","3",3,"4",77,NULL,NULL,"6537140",NULL,NULL,1,"Finished"
71,284,2,"1","1",1,"10",44,NULL,NULL,"5072124",NULL,NULL,1,"Finished"
8,43,3,"1","1",1,"10",70,"20","2","5454200","01:16.2","208.374",1,"Finished"
13,43,1,"2","2",2,"8",70,"42","1","5456614","01:16.1","208.67",1,"Finished"
1,43,2,"3","3",3,"6",70,"39","4","5486353","01:16.6","207.34",1,"Finished"
9,43,4,"4","4",4,"5",70,"44","10","5495927","01:17.2","205.819",1,"Finished"
2,43,7,"5","5",5,"4",70,"70","7","5503001","01:16.9","206.563",1,"Finished"
21,43,5,"6","6",6,"3",70,"70","5","5506140","01:16.7","207.027",1,"Finished"
4,43,10,"7","7",7,"2",70,"36","3","5510716","01:16.5","207.59",1,"Finished"
18,43,12,"8","8",8,"1",70,"70","6","5513085","01:16.8","206.846",1,"Finished"
30,284,3,"2","2",2,"6",44,NULL,NULL,"5075792",NULL,NULL,1,"Finished"
30,292,2,"2","2",2,"6",65,NULL,NULL,"6994588",NULL,NULL,1,"Finished"
55,292,8,"3","3",3,"4",65,NULL,NULL,"6997136",NULL,NULL,1,"Finished"
77,292,7,"4","4",4,"3",65,NULL,NULL,"7051321",NULL,NULL,1,"Finished"
3,43,9,"9","9",9,"0",70,"69","9","5522705","01:17.0","206.199",1,"Finished"
65,241,11,"4","4",4,"3",71,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
56,254,6,"11","11",11,"0",81,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
63,254,18,"12","12",12,"0",80,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
83,254,14,"13","13",13,"0",80,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
104,259,16,"13","13",13,"0",54,NULL,NULL,NULL,NULL,NULL,20,"Accident"
110,260,14,"4","4",4,"3",77,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
104,263,18,"8","8",8,"0",70,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
111,263,26,"9","9",9,"0",68,NULL,NULL,NULL,NULL,NULL,14,">+1 Laps"
87,263,17,"10","10",10,"0",67,NULL,NULL,NULL,NULL,NULL,15,">+1 Laps"
100,263,20,"11","11",11,"0",66,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
14,264,7,"5","5",5,"2",59,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
79,264,8,"6","6",6,"1",59,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
49,264,13,"7","7",7,"0",59,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
8,44,2,"1","1",1,"10",59,"17","1","4903074","01:20.6","229.514",1,"Finished"
4,44,3,"2","2",2,"8",59,"35","3","4905533","01:21.1","228.159",1,"Finished"
1,44,1,"3","3",3,"6",59,"11","4","4942447","01:21.7","226.6",1,"Finished"
9,44,5,"4","4",4,"5",59,"14","6","4956393","01:22.1","225.413",1,"Finished"
13,44,4,"5","5",5,"4",59,"17","2","4957137","01:20.9","228.89",1,"Finished"
2,44,9,"6","6",6,"3",59,"17","5","4959410","01:22.0","225.727",1,"Finished"
100,268,24,"8","8",8,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
109,268,20,"9","9",9,"0",52,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
44,268,6,"10","10",10,"0",51,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
95,293,1,"1","1",1,"10",60,NULL,NULL,"5320927",NULL,NULL,1,"Finished"
119,293,2,"2","2",2,"6",60,NULL,NULL,"5330378",NULL,NULL,1,"Finished"
102,293,3,"3","3",3,"4",60,NULL,NULL,"5369911",NULL,NULL,1,"Finished"
84,293,6,"4","4",4,"3",60,NULL,NULL,"5373934",NULL,NULL,1,"Finished"
102,294,3,"1","1",1,"10",78,NULL,NULL,"6659372",NULL,NULL,1,"Finished"
95,294,1,"2","2",2,"6",78,NULL,NULL,"6659587",NULL,NULL,1,"Finished"
119,294,2,"3","3",3,"4",78,NULL,NULL,"6691215",NULL,NULL,1,"Finished"
105,295,16,"7","7",7,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
94,295,15,"8","8",8,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
109,295,23,"9","9",9,"0",68,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
123,295,21,"10","10",10,"0",67,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
81,295,13,"11","11",11,"0",67,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
129,295,26,"12","12",12,"0",67,NULL,NULL,NULL,NULL,NULL,12,">+1 Laps"
4,45,2,"1","1",1,"10",60,"35","2","7586358","01:33.2","198.783",1,"Finished"
13,45,3,"2","2",2,"8",60,"34","1","7594513","01:32.9","199.592",1,"Finished"
17,45,6,"3","3",3,"6",60,"29","8","7652032","01:34.4","196.22",1,"Finished"
25,45,12,"4","4",4,"5",60,"33","5","7652295","01:34.2","196.665",1,"Finished"
14,45,20,"5","5",5,"4",60,"48","6","7660014","01:34.3","196.496",1,"Finished"
2,45,4,"6","6",6,"3",60,"49","7","7666656","01:34.4","196.417",1,"Finished"
9,45,5,"7","7",7,"2",60,"49","9","7668773","01:34.5","196.216",1,"Finished"
110,300,13,"8","8",8,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
88,300,25,"9","9",9,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
128,300,15,"10","10",10,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
91,300,18,"11","11",11,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
125,300,21,"12","12",12,"0",43,NULL,NULL,NULL,NULL,NULL,11,"+1 Lap"
65,300,10,"13","13",13,"0",43,NULL,NULL,NULL,NULL,NULL,5,"Mechanical"
57,307,25,"5","5",5,"2",58,NULL,NULL,NULL,NULL,NULL,13,">+1 Laps"
