driverId,raceId,position,q1,q2,q3
14,253,1,01:18.7,\N,\N
71,253,2,01:19.0,\N,\N
30,253,3,01:19.1,\N,\N
77,253,4,01:19.8,\N,\N
56,253,5,01:20.5,\N,\N
55,253,6,01:20.5,\N,\N
65,253,7,01:20.7,\N,\N
49,253,8,01:20.7,\N,\N
57,253,9,01:20.9,\N,\N
87,253,10,01:20.9,\N,\N
22,253,11,01:21.2,\N,\N
84,253,12,01:21.5,\N,\N
96,253,13,01:22.1,\N,\N
44,253,14,01:22.1,\N,\N
63,253,15,01:23.1,\N,\N
83,253,16,01:23.3,\N,\N
97,253,17,01:23.7,\N,\N
69,253,18,01:23.8,\N,\N
99,253,19,01:24.3,\N,\N
85,253,20,01:24.7,\N,\N
89,253,21,01:24.9,\N,\N
64,253,22,01:25.2,\N,\N
90,253,23,01:26.1,\N,\N
98,253,24,01:27.9,\N,\N
14,254,1,01:14.0,\N,\N
71,254,2,01:14.2,\N,\N
30,254,3,01:14.3,\N,\N
55,254,4,01:14.9,\N,\N
77,254,5,01:15.0,\N,\N
56,254,6,01:15.4,\N,\N
65,254,7,01:15.6,\N,\N
49,254,8,01:15.6,\N,\N
44,254,9,01:15.6,\N,\N
87,254,10,01:15.7,\N,\N
22,254,11,01:15.8,\N,\N
76,254,12,01:16.3,\N,\N
88,254,13,01:16.5,\N,\N
83,254,14,01:16.6,\N,\N
96,254,15,01:16.6,\N,\N
69,254,16,01:16.9,\N,\N
79,254,17,01:17.0,\N,\N
63,254,18,01:17.2,\N,\N
81,254,19,01:18.1,\N,\N
89,254,20,01:18.2,\N,\N
64,254,21,01:19.6,\N,\N
90,254,22,01:19.7,\N,\N
85,254,23,01:20.1,\N,\N
92,254,24,01:21.4,\N,\N
30,255,1,01:38.0,\N,\N
55,255,2,01:38.9,\N,\N
57,255,3,01:39.0,\N,\N
71,255,4,01:39.0,\N,\N
77,255,5,01:39.0,\N,\N
14,255,6,01:39.2,\N,\N
56,255,7,01:39.6,\N,\N
49,255,8,01:40.0,\N,\N
65,255,9,01:40.3,\N,\N
22,255,10,01:40.4,\N,\N
44,255,11,01:40.8,\N,\N
63,255,12,01:41.4,\N,\N
88,255,13,01:41.6,\N,\N
79,255,14,01:42.0,\N,\N
81,255,15,01:42.1,\N,\N
91,255,16,01:42.9,\N,\N
83,255,17,01:43.1,\N,\N
69,255,18,01:43.5,\N,\N
89,255,19,01:44.1,\N,\N
85,255,20,01:46.1,\N,\N
64,255,21,01:46.7,\N,\N
90,255,22,01:48.3,\N,\N
92,255,23,01:48.3,\N,\N
87,255,24,16:42.6,\N,\N
71,256,1,\N,\N,\N
14,256,2,\N,\N,\N
30,256,3,\N,\N,\N
77,256,4,\N,\N,\N
55,256,5,\N,\N,\N
49,256,6,\N,\N,\N
22,256,7,\N,\N,\N
65,256,8,\N,\N,\N
56,256,9,\N,\N,\N
87,256,10,\N,\N,\N
84,256,11,\N,\N,\N
44,256,12,\N,\N,\N
81,256,13,\N,\N,\N
63,256,14,\N,\N,\N
69,256,15,\N,\N,\N
79,256,16,\N,\N,\N
83,256,17,\N,\N,\N
91,256,18,\N,\N,\N
89,256,19,\N,\N,\N
90,256,20,\N,\N,\N
64,256,21,\N,\N,\N
85,256,22,\N,\N,\N
92,256,23,\N,\N,\N
57,256,24,\N,\N,\N
102,257,1,01:16.0,\N,\N
30,257,2,01:16.3,\N,\N
55,257,3,01:17.4,\N,\N
71,257,4,01:17.6,\N,\N
49,257,5,01:17.8,\N,\N
81,257,6,01:17.9,\N,\N
91,257,7,01:17.9,\N,\N
57,257,8,01:18.1,\N,\N
50,257,9,01:18.2,\N,\N
79,257,10,01:18.2,\N,\N
104,257,11,01:18.2,\N,\N
87,257,12,01:18.2,\N,\N
100,257,13,01:18.3,\N,\N
22,257,14,01:18.4,\N,\N
94,257,15,01:18.7,\N,\N
56,257,16,01:18.8,\N,\N
77,257,17,01:18.9,\N,\N
84,257,18,01:18.9,\N,\N
44,257,19,01:19.3,\N,\N
103,257,20,01:19.4,\N,\N
65,257,21,01:19.5,\N,\N
105,257,22,01:19.5,\N,\N
106,257,23,01:19.5,\N,\N
83,257,24,01:20.0,\N,\N
92,257,25,01:20.7,\N,\N
101,257,26,01:21.2,\N,\N
102,258,1,01:10.2,\N,\N
30,258,2,01:10.4,\N,\N
71,258,3,01:10.8,\N,\N
57,258,4,01:11.7,\N,\N
77,258,5,01:11.7,\N,\N
84,258,6,01:12.4,\N,\N
78,258,7,01:12.4,\N,\N
22,258,8,01:12.4,\N,\N
104,258,9,01:12.4,\N,\N
50,258,10,01:12.6,\N,\N
49,258,11,01:12.7,\N,\N
87,258,12,01:12.8,\N,\N
81,258,13,01:12.9,\N,\N
79,258,14,01:13.0,\N,\N
105,258,15,01:13.0,\N,\N
100,258,16,01:13.1,\N,\N
94,258,17,01:13.5,\N,\N
103,258,18,01:13.6,\N,\N
91,258,19,01:13.9,\N,\N
88,258,20,01:13.9,\N,\N
106,258,21,01:14.1,\N,\N
44,258,22,01:14.1,\N,\N
65,258,23,01:14.4,\N,\N
83,258,24,01:14.7,\N,\N
101,258,25,01:14.7,\N,\N
107,258,26,01:16.5,\N,\N
102,259,1,01:21.5,\N,\N
30,259,2,01:21.9,\N,\N
77,259,3,01:22.1,\N,\N
71,259,4,01:22.2,\N,\N
109,259,5,01:22.7,\N,\N
78,259,6,01:22.8,\N,\N
49,259,7,01:23.1,\N,\N
57,259,8,01:23.1,\N,\N
79,259,9,01:23.3,\N,\N
91,259,10,01:23.3,\N,\N
81,259,11,01:23.7,\N,\N
87,259,12,01:23.7,\N,\N
84,259,13,01:23.9,\N,\N
94,259,14,01:24.1,\N,\N
105,259,15,01:24.3,\N,\N
104,259,16,01:24.5,\N,\N
103,259,17,01:24.7,\N,\N
100,259,18,01:24.9,\N,\N
44,259,19,01:25.0,\N,\N
65,259,20,01:25.1,\N,\N
110,259,21,01:25.2,\N,\N
83,259,22,01:25.3,\N,\N
106,259,23,01:26.0,\N,\N
101,259,24,01:26.8,\N,\N
92,259,25,01:27.1,\N,\N
107,259,26,01:27.6,\N,\N
108,259,27,01:27.9,\N,\N
22,259,28,\N,\N,\N
30,261,1,01:21.9,\N,\N
71,261,2,01:22.6,\N,\N
57,261,3,01:22.7,\N,\N
109,261,4,01:23.0,\N,\N
22,261,5,01:23.6,\N,\N
55,261,6,01:23.7,\N,\N
77,261,7,01:23.7,\N,\N
84,261,8,01:23.8,\N,\N
14,261,9,01:23.8,\N,\N
79,261,10,01:24.0,\N,\N
87,261,11,01:24.0,\N,\N
49,261,12,01:24.3,\N,\N
56,261,13,01:24.9,\N,\N
105,261,14,01:25.0,\N,\N
81,261,15,01:25.0,\N,\N
100,261,16,01:25.1,\N,\N
106,261,17,01:25.2,\N,\N
94,261,18,01:25.2,\N,\N
44,261,19,01:25.6,\N,\N
103,261,20,01:25.8,\N,\N
104,261,21,01:26.1,\N,\N
65,261,22,01:26.4,\N,\N
70,261,23,01:27.7,\N,\N
101,261,24,01:28.2,\N,\N
92,261,25,01:28.9,\N,\N
108,261,26,01:30.7,\N,\N
30,262,1,01:26.2,\N,\N
55,262,2,01:26.3,\N,\N
77,262,3,01:27.1,\N,\N
71,262,4,01:27.1,\N,\N
14,262,5,01:27.2,\N,\N
22,262,6,01:27.6,\N,\N
57,262,7,01:27.6,\N,\N
56,262,8,01:27.8,\N,\N
79,262,9,01:27.8,\N,\N
49,262,10,01:28.0,\N,\N
81,262,11,01:28.0,\N,\N
84,262,12,01:28.2,\N,\N
87,262,13,01:28.6,\N,\N
110,262,14,01:28.7,\N,\N
94,262,15,01:28.8,\N,\N
104,262,16,01:28.9,\N,\N
65,262,17,01:28.9,\N,\N
105,262,18,01:28.9,\N,\N
44,262,19,01:29.0,\N,\N
109,262,20,01:29.0,\N,\N
100,262,21,01:29.0,\N,\N
106,262,22,01:29.4,\N,\N
70,262,23,01:30.2,\N,\N
103,262,24,01:30.5,\N,\N
101,262,25,01:31.6,\N,\N
92,262,26,01:32.8,\N,\N
71,263,1,01:16.3,\N,\N
95,263,2,01:16.4,\N,\N
30,263,3,01:16.7,\N,\N
55,263,4,01:17.0,\N,\N
77,263,5,01:17.0,\N,\N
56,263,6,01:17.4,\N,\N
22,263,7,01:17.5,\N,\N
50,263,8,01:17.6,\N,\N
57,263,9,01:17.8,\N,\N
49,263,10,01:17.8,\N,\N
110,263,11,01:17.9,\N,\N
84,263,12,01:18.0,\N,\N
44,263,13,01:18.0,\N,\N
79,263,14,01:18.2,\N,\N
103,263,15,01:18.2,\N,\N
94,263,16,01:18.2,\N,\N
87,263,17,01:18.4,\N,\N
104,263,18,01:18.6,\N,\N
65,263,19,01:18.7,\N,\N
100,263,20,01:18.8,\N,\N
105,263,21,01:18.9,\N,\N
81,263,22,01:18.9,\N,\N
70,263,23,01:19.1,\N,\N
101,263,24,01:19.8,\N,\N
106,263,25,01:19.9,\N,\N
111,263,26,01:21.8,\N,\N
71,264,1,01:25.0,\N,\N
30,264,2,01:25.0,\N,\N
77,264,3,01:25.0,\N,\N
55,264,4,01:25.5,\N,\N
57,264,5,01:26.3,\N,\N
22,264,6,01:26.3,\N,\N
14,264,7,01:26.3,\N,\N
79,264,8,01:26.4,\N,\N
84,264,9,01:26.8,\N,\N
50,264,10,01:26.8,\N,\N
87,264,11,01:26.9,\N,\N
56,264,12,01:27.1,\N,\N
49,264,13,01:27.3,\N,\N
94,264,14,01:27.5,\N,\N
44,264,15,01:27.8,\N,\N
81,264,16,01:27.9,\N,\N
105,264,17,01:28.1,\N,\N
110,264,18,01:28.2,\N,\N
70,264,19,01:28.2,\N,\N
104,264,20,01:28.2,\N,\N
65,264,21,01:28.3,\N,\N
100,264,22,01:28.5,\N,\N
103,264,23,01:29.0,\N,\N
106,264,24,01:29.3,\N,\N
101,264,25,01:30.7,\N,\N
111,264,26,01:30.7,\N,\N
77,265,1,01:43.6,\N,\N
55,265,2,01:44.0,\N,\N
71,265,3,01:44.0,\N,\N
30,265,4,01:44.3,\N,\N
79,265,5,01:44.7,\N,\N
14,265,6,01:45.1,\N,\N
87,265,7,01:45.5,\N,\N
57,265,8,01:45.5,\N,\N
49,265,9,01:45.9,\N,\N
56,265,10,01:45.9,\N,\N
22,265,11,01:45.9,\N,\N
44,265,12,01:46.2,\N,\N
84,265,13,01:46.2,\N,\N
103,265,14,01:46.3,\N,\N
65,265,15,01:46.6,\N,\N
81,265,16,01:46.8,\N,\N
104,265,17,01:47.1,\N,\N
110,265,18,01:47.2,\N,\N
50,265,19,01:47.3,\N,\N
94,265,20,01:47.4,\N,\N
70,265,21,01:47.4,\N,\N
100,265,22,01:48.2,\N,\N
105,265,23,01:48.3,\N,\N
106,265,24,01:48.7,\N,\N
101,265,25,01:48.9,\N,\N
111,265,26,01:49.2,\N,\N
30,266,1,01:18.3,\N,\N
71,266,2,01:18.8,\N,\N
14,266,3,01:20.2,\N,\N
77,266,4,01:20.2,\N,\N
79,266,5,01:20.2,\N,\N
84,266,6,01:20.6,\N,\N
56,266,7,01:20.7,\N,\N
49,266,8,01:20.9,\N,\N
44,266,9,01:20.9,\N,\N
22,266,10,01:21.0,\N,\N
87,266,11,01:21.0,\N,\N
50,266,12,01:21.1,\N,\N
55,266,13,01:21.2,\N,\N
112,266,14,01:21.5,\N,\N
94,266,15,01:21.8,\N,\N
104,266,16,01:21.9,\N,\N
110,266,17,01:21.9,\N,\N
103,266,18,01:22.0,\N,\N
81,266,19,01:22.3,\N,\N
105,266,20,01:22.4,\N,\N
100,266,21,01:22.5,\N,\N
70,266,22,01:22.5,\N,\N
101,266,23,01:22.6,\N,\N
65,266,24,01:22.7,\N,\N
106,266,25,01:22.9,\N,\N
111,266,26,01:24.2,\N,\N
22,267,1,02:21.2,\N,\N
30,267,2,02:21.5,\N,\N
71,267,3,02:21.7,\N,\N
56,267,4,02:22.1,\N,\N
55,267,5,02:22.2,\N,\N
50,267,6,02:22.2,\N,\N
14,267,7,02:22.4,\N,\N
57,267,8,02:22.4,\N,\N
49,267,9,02:22.6,\N,\N
94,267,10,02:23.3,\N,\N
77,267,11,02:23.9,\N,\N
87,267,12,02:24.0,\N,\N
84,267,13,02:24.1,\N,\N
81,267,14,02:25.1,\N,\N
110,267,15,02:25.7,\N,\N
103,267,16,02:26.0,\N,\N
44,267,17,02:26.1,\N,\N
105,267,18,02:26.7,\N,\N
112,267,19,02:26.9,\N,\N
65,267,20,02:27.2,\N,\N
101,267,21,02:27.2,\N,\N
100,267,22,02:28.2,\N,\N
79,267,23,02:29.0,\N,\N
104,267,24,02:30.9,\N,\N
111,267,25,02:31.8,\N,\N
113,267,26,02:33.9,\N,\N
55,268,1,01:23.8,\N,\N
77,268,2,01:24.0,\N,\N
71,268,3,01:24.2,\N,\N
65,268,4,01:24.4,\N,\N
14,268,5,01:24.5,\N,\N
44,268,6,01:25.5,\N,\N
57,268,7,01:25.5,\N,\N
110,268,8,01:25.5,\N,\N
56,268,9,01:25.6,\N,\N
50,268,10,01:25.6,\N,\N
49,268,11,01:25.6,\N,\N
103,268,12,01:25.7,\N,\N
70,268,13,01:25.7,\N,\N
79,268,14,01:25.9,\N,\N
84,268,15,01:25.9,\N,\N
22,268,16,01:25.9,\N,\N
81,268,17,01:26.0,\N,\N
94,268,18,01:26.1,\N,\N
104,268,19,01:26.3,\N,\N
109,268,20,01:26.4,\N,\N
87,268,21,01:26.6,\N,\N
105,268,22,01:26.8,\N,\N
114,268,23,01:27.8,\N,\N
100,268,24,01:27.9,\N,\N
111,268,25,01:28.4,\N,\N
101,268,26,01:28.6,\N,\N
77,269,1,01:20.6,\N,\N
71,269,2,01:20.8,\N,\N
14,269,3,01:21.0,\N,\N
57,269,4,01:21.3,\N,\N
55,269,5,01:21.5,\N,\N
79,269,6,01:21.6,\N,\N
84,269,7,01:21.7,\N,\N
22,269,8,01:21.8,\N,\N
49,269,9,01:21.9,\N,\N
50,269,10,01:22.0,\N,\N
104,269,11,01:22.1,\N,\N
87,269,12,01:22.3,\N,\N
56,269,13,01:22.3,\N,\N
109,269,14,01:22.4,\N,\N
44,269,15,01:22.7,\N,\N
81,269,16,01:22.8,\N,\N
110,269,17,01:22.9,\N,\N
94,269,18,01:23.2,\N,\N
105,269,19,01:23.4,\N,\N
65,269,20,01:23.4,\N,\N
103,269,21,01:23.7,\N,\N
100,269,22,01:24.2,\N,\N
114,269,23,01:24.4,\N,\N
101,269,24,01:24.5,\N,\N
113,269,25,01:25.3,\N,\N
111,269,26,01:25.6,\N,\N
30,270,1,01:22.8,\N,\N
71,270,2,01:22.9,\N,\N
95,270,3,01:23.4,\N,\N
49,270,4,01:23.4,\N,\N
22,270,5,01:23.5,\N,\N
77,270,6,01:23.7,\N,\N
65,270,7,01:24.0,\N,\N
81,270,8,01:24.1,\N,\N
57,270,9,01:24.1,\N,\N
56,270,10,01:24.2,\N,\N
44,270,11,01:24.4,\N,\N
50,270,12,01:24.6,\N,\N
79,270,13,01:24.7,\N,\N
87,270,14,01:24.8,\N,\N
84,270,15,01:25.1,\N,\N
55,270,16,01:25.2,\N,\N
94,270,17,01:25.3,\N,\N
110,270,18,01:25.4,\N,\N
104,270,19,01:25.4,\N,\N
105,270,20,01:25.5,\N,\N
70,270,21,01:25.6,\N,\N
103,270,22,01:25.6,\N,\N
100,270,23,01:26.3,\N,\N
115,270,24,01:27.2,\N,\N
101,270,25,01:27.2,\N,\N
93,270,26,01:28.0,\N,\N
30,271,1,01:37.2,\N,\N
71,271,2,01:37.7,\N,\N
49,271,3,01:37.7,\N,\N
95,271,4,01:37.8,\N,\N
65,271,5,01:37.8,\N,\N
56,271,6,01:37.9,\N,\N
55,271,7,01:37.9,\N,\N
57,271,8,01:38.0,\N,\N
84,271,9,01:38.1,\N,\N
22,271,10,01:38.5,\N,\N
77,271,11,01:38.6,\N,\N
81,271,12,01:39.0,\N,\N
87,271,13,01:39.3,\N,\N
79,271,14,01:39.5,\N,\N
109,271,15,01:39.5,\N,\N
94,271,16,01:39.5,\N,\N
70,271,17,01:39.7,\N,\N
104,271,18,01:39.9,\N,\N
44,271,19,01:40.0,\N,\N
116,271,20,01:40.6,\N,\N
105,271,21,01:40.7,\N,\N
100,271,22,01:41.0,\N,\N
115,271,23,01:41.0,\N,\N
101,271,24,01:41.7,\N,\N
63,271,25,01:41.8,\N,\N
89,271,26,01:45.0,\N,\N
95,272,1,01:16.2,\N,\N
30,272,2,01:16.2,\N,\N
71,272,3,01:16.8,\N,\N
57,272,4,01:17.0,\N,\N
22,272,5,01:17.5,\N,\N
56,272,6,01:17.7,\N,\N
65,272,7,01:17.7,\N,\N
55,272,8,01:17.8,\N,\N
84,272,9,01:18.0,\N,\N
49,272,10,01:18.0,\N,\N
77,272,11,01:18.1,\N,\N
44,272,12,01:18.1,\N,\N
87,272,13,01:18.2,\N,\N
70,272,14,01:18.3,\N,\N
79,272,15,01:18.4,\N,\N
105,272,16,01:18.8,\N,\N
109,272,17,01:18.8,\N,\N
94,272,18,01:19.0,\N,\N
104,272,19,01:19.1,\N,\N
116,272,20,01:19.2,\N,\N
81,272,21,01:19.6,\N,\N
63,272,22,01:19.8,\N,\N
115,272,23,01:20.1,\N,\N
101,272,24,01:20.4,\N,\N
98,272,25,01:22.4,\N,\N
93,272,26,01:22.5,\N,\N
18,1,1,01:25.2,01:24.9,01:26.2
22,1,2,01:25.0,01:24.8,01:26.5
20,1,3,01:25.9,01:25.1,01:26.8
9,1,4,01:25.9,01:25.2,01:26.9
3,1,5,01:25.8,01:25.1,01:27.0
10,1,6,01:25.5,01:25.3,01:27.0
13,1,7,01:25.8,01:25.3,01:27.0
15,1,8,01:26.2,01:25.3,01:27.1
8,1,9,01:25.9,01:25.4,01:27.2
17,1,10,01:25.4,01:25.2,01:27.2
2,1,11,01:25.8,01:25.5,\N
4,1,12,01:26.0,01:25.6,\N
6,1,13,01:26.1,01:25.6,\N
5,1,14,01:26.2,01:25.7,\N
1,1,15,01:26.5,\N,\N
67,1,16,01:26.5,\N,\N
12,1,17,01:26.6,\N,\N
21,1,18,01:26.7,\N,\N
16,1,19,01:26.7,\N,\N
7,1,20,01:27.0,\N,\N
18,2,1,01:35.1,01:33.8,01:35.2
15,2,2,01:34.7,01:34.0,01:35.3
20,2,3,01:34.9,01:34.3,01:35.5
22,2,4,01:34.7,01:34.4,01:35.7
10,2,5,01:34.9,01:34.3,01:35.7
3,2,6,01:35.1,01:34.5,01:35.7
17,2,7,01:35.0,01:34.2,01:35.8
9,2,8,01:35.2,01:34.6,01:36.1
8,2,9,01:35.5,01:34.5,01:36.2
4,2,10,01:35.3,01:34.7,01:37.7
2,2,11,01:35.1,01:34.8,\N
6,2,12,01:35.3,01:34.8,\N
1,2,13,01:35.3,01:34.9,\N
5,2,14,01:35.0,01:34.9,\N
7,2,15,01:35.5,01:35.4,\N
13,2,16,01:35.6,\N,\N
12,2,17,01:35.7,\N,\N
21,2,18,01:35.9,\N,\N
16,2,19,01:36.0,\N,\N
67,2,20,01:36.1,\N,\N
20,3,1,01:36.6,01:35.1,01:36.2
4,3,2,01:36.4,01:35.8,01:36.4
17,3,3,01:35.8,01:35.2,01:36.5
22,3,4,01:35.7,01:35.5,01:36.5
18,3,5,01:35.5,01:35.6,01:36.5
15,3,6,01:36.3,01:35.6,01:36.8
3,3,7,01:35.9,01:35.8,01:37.4
8,3,8,01:36.1,01:35.9,01:38.1
1,3,9,01:35.8,01:35.7,01:38.6
67,3,10,01:36.3,01:36.0,01:39.3
2,3,11,01:36.5,01:36.0,\N
5,3,12,01:36.6,01:36.0,\N
13,3,13,01:36.2,01:36.0,\N
10,3,14,01:36.4,01:36.1,\N
6,3,15,01:36.7,01:36.2,\N
7,3,16,01:36.9,\N,\N
12,3,17,01:36.9,\N,\N
9,3,18,01:37.0,\N,\N
16,3,19,01:37.7,\N,\N
21,3,20,01:37.7,\N,\N
15,4,1,01:32.8,01:32.7,01:33.4
10,4,2,01:33.2,01:32.6,01:33.7
20,4,3,01:32.7,01:32.5,01:34.0
18,4,4,01:33.0,01:32.8,01:34.0
1,4,5,01:32.9,01:32.9,01:34.2
22,4,6,01:33.1,01:32.8,01:34.2
4,4,7,01:33.6,01:32.9,01:34.6
13,4,8,01:33.3,01:33.0,01:34.8
3,4,9,01:33.7,01:33.2,01:35.1
8,4,10,01:33.1,01:32.8,01:35.4
5,4,11,01:33.5,01:33.2,\N
6,4,12,01:33.2,01:33.3,\N
9,4,13,01:33.5,01:33.5,\N
2,4,14,01:33.4,01:33.6,\N
12,4,15,01:33.6,01:33.9,\N
16,4,16,01:33.7,\N,\N
67,4,17,01:33.8,\N,\N
21,4,18,01:33.9,\N,\N
17,4,19,01:34.0,\N,\N
7,4,20,01:34.2,\N,\N
18,5,1,01:20.7,01:20.2,01:20.5
20,5,2,01:20.7,01:20.2,01:20.7
22,5,3,01:20.8,01:20.0,01:20.8
13,5,4,01:20.5,01:20.1,01:20.9
17,5,5,01:20.7,01:20.0,01:21.0
10,5,6,01:20.9,01:20.1,01:21.2
15,5,7,01:21.2,01:20.4,01:21.3
4,5,8,01:21.2,01:20.5,01:21.4
3,5,9,01:20.7,01:20.3,01:22.6
9,5,10,01:20.9,01:20.4,01:22.7
6,5,11,01:20.8,01:20.5,\N
12,5,12,01:21.1,01:20.6,\N
2,5,13,01:21.1,01:20.7,\N
1,5,14,01:21.0,01:20.8,\N
67,5,15,01:21.0,01:21.1,\N
8,5,16,01:21.3,\N,\N
7,5,17,01:21.3,\N,\N
5,5,18,01:21.7,\N,\N
16,5,19,01:21.7,\N,\N
21,5,20,01:22.2,\N,\N
18,6,1,01:15.2,01:15.0,01:14.9
8,6,2,01:15.7,01:14.5,01:14.9
22,6,3,01:15.4,01:14.8,01:15.1
20,6,4,01:15.9,01:14.9,01:15.3
13,6,5,01:15.3,01:15.0,01:15.4
3,6,6,01:15.1,01:14.8,01:15.5
5,6,7,01:15.5,01:14.8,01:15.5
17,6,8,01:15.3,01:14.8,01:15.7
4,6,9,01:15.9,01:15.2,01:16.0
6,6,10,01:15.9,01:15.6,01:17.3
67,6,11,01:15.8,01:15.8,\N
12,6,12,01:16.0,01:15.8,\N
21,6,13,01:16.1,01:16.1,\N
7,6,14,01:16.1,01:16.3,\N
16,6,15,01:16.2,01:16.5,\N
1,6,16,01:16.3,\N,\N
2,6,17,01:16.3,\N,\N
9,6,18,01:16.4,\N,\N
15,6,19,01:16.5,\N,\N
10,6,20,01:16.8,\N,\N
20,7,1,01:27.3,01:27.0,01:28.3
18,7,2,01:27.4,01:27.2,01:28.4
22,7,3,01:27.4,01:27.4,01:28.6
17,7,4,01:27.5,01:27.4,01:28.6
15,7,5,01:27.5,01:27.2,01:28.7
8,7,6,01:27.6,01:27.4,01:28.8
13,7,7,01:27.5,01:27.3,01:28.9
4,7,8,01:28.0,01:27.5,01:29.1
3,7,9,01:27.5,01:27.4,01:29.2
9,7,10,01:27.8,01:27.5,01:29.4
2,7,11,01:27.8,01:27.5,\N
6,7,12,01:27.7,01:27.6,\N
10,7,13,01:28.2,01:27.8,\N
5,7,14,01:28.2,01:28.2,\N
16,7,15,01:28.3,01:28.4,\N
1,7,16,01:28.3,\N,\N
12,7,17,01:28.6,\N,\N
67,7,18,01:28.7,\N,\N
21,7,19,01:28.7,\N,\N
7,7,20,01:28.9,\N,\N
20,8,1,01:18.7,01:18.1,01:19.5
22,8,2,01:19.3,01:18.3,01:19.9
17,8,3,01:18.7,01:18.2,01:19.9
15,8,4,01:18.9,01:18.2,01:20.1
6,8,5,01:18.5,01:18.6,01:20.2
18,8,6,01:19.0,01:18.7,01:20.3
3,8,7,01:19.2,01:18.6,01:20.4
10,8,8,01:19.2,01:18.8,01:20.5
8,8,9,01:19.0,01:18.6,01:20.7
4,8,10,01:19.2,01:18.8,01:20.7
13,8,11,01:19.1,01:18.9,\N
9,8,12,01:19.7,01:19.3,\N
5,8,13,01:19.7,01:19.4,\N
12,8,14,01:19.6,01:19.4,\N
2,8,15,01:19.6,01:19.4,\N
21,8,16,01:19.8,\N,\N
7,8,17,01:19.9,\N,\N
16,8,18,01:19.9,\N,\N
1,8,19,01:19.9,\N,\N
67,8,20,01:20.2,\N,\N
17,9,1,01:31.3,01:38.0,01:32.2
22,9,2,01:31.5,01:34.5,01:32.4
18,9,3,01:31.6,01:39.0,01:32.5
20,9,4,01:31.4,01:39.5,01:32.5
1,9,5,01:31.5,01:39.1,01:32.6
5,9,6,01:31.9,01:40.8,01:33.9
16,9,7,01:32.0,01:36.7,01:34.3
13,9,8,01:31.6,01:41.7,01:34.6
8,9,9,01:31.9,01:41.7,01:34.7
12,9,10,01:32.1,01:35.7,01:34.8
2,9,11,01:31.8,01:42.3,\N
4,9,12,01:31.3,01:42.3,\N
6,9,13,01:31.9,01:42.5,\N
15,9,14,01:31.8,01:42.8,\N
3,9,15,01:31.6,01:42.9,\N
9,9,16,01:32.2,\N,\N
67,9,17,01:32.3,\N,\N
21,9,18,01:32.4,\N,\N
10,9,19,01:32.4,\N,\N
7,9,20,01:33.6,\N,\N
4,10,1,01:21.3,01:20.8,01:21.6
20,10,2,01:21.2,01:20.6,01:21.6
17,10,3,01:21.0,01:20.4,01:21.7
1,10,4,01:20.8,01:20.5,01:21.8
3,10,5,01:20.8,01:20.9,01:21.9
5,10,6,01:21.7,01:20.8,01:22.1
8,10,7,01:21.5,01:20.6,01:22.5
18,10,8,01:21.5,01:20.7,01:22.5
6,10,9,01:21.4,01:20.6,01:22.8
13,10,10,01:21.4,01:20.8,\N
67,10,11,01:21.6,01:21.0,\N
15,10,12,01:21.4,01:21.1,\N
22,10,13,01:21.6,01:21.2,\N
10,10,14,01:21.6,01:21.2,\N
12,10,15,01:21.3,01:21.4,\N
2,10,16,01:21.7,\N,\N
21,10,17,01:21.8,\N,\N
16,10,18,01:21.9,\N,\N
9,10,19,01:21.9,\N,\N
153,10,20,01:22.4,\N,\N
1,11,1,01:38.6,01:38.2,01:39.5
5,11,2,01:38.8,01:38.2,01:39.5
22,11,3,01:39.0,01:38.1,01:39.6
20,11,4,01:39.3,01:38.3,01:39.8
18,11,5,01:38.5,01:38.6,01:39.8
8,11,6,01:38.8,01:38.8,01:40.1
3,11,7,01:39.0,01:38.3,01:40.2
4,11,8,01:39.2,01:38.7,01:40.2
17,11,9,01:39.0,01:38.6,01:40.2
9,11,10,01:38.8,01:38.7,01:40.5
2,11,11,01:39.0,01:38.8,\N
16,11,12,01:39.1,01:38.8,\N
10,11,13,01:39.5,01:39.0,\N
154,11,14,01:39.3,01:39.0,\N
67,11,15,01:38.9,01:39.5,\N
21,11,16,01:39.5,\N,\N
6,11,17,01:39.8,\N,\N
15,11,18,01:39.8,\N,\N
153,11,19,01:39.9,\N,\N
69,11,20,01:41.4,\N,\N
21,12,1,01:45.1,01:44.7,01:46.3
15,12,2,01:45.1,01:44.5,01:46.4
2,12,3,01:45.6,01:44.7,01:46.5
22,12,4,01:45.2,01:44.8,01:46.5
9,12,5,01:45.7,01:44.6,01:46.6
8,12,6,01:45.6,01:45.0,01:46.6
10,12,7,01:45.5,01:44.9,01:46.7
20,12,8,01:45.4,01:44.6,01:46.8
17,12,9,01:45.3,01:44.9,01:46.8
3,12,10,01:45.5,01:45.0,01:47.4
16,12,11,01:45.2,01:45.1,\N
1,12,12,01:45.8,01:45.1,\N
4,12,13,01:45.7,01:45.1,\N
18,12,14,01:45.8,01:45.3,\N
5,12,15,01:45.7,01:45.3,\N
67,12,16,01:46.0,\N,\N
153,12,17,01:46.3,\N,\N
6,12,18,01:46.3,\N,\N
154,12,19,01:46.4,\N,\N
69,12,20,01:47.0,\N,\N
1,13,1,01:23.4,01:23.0,01:24.1
16,13,2,01:23.6,01:23.1,01:24.3
